,Title,Year,Authors,Journal,Journal Acronym,Rank
27,Toward Physics-Guided Safe Deep Reinforcement Learning for Green Data Center Cooling Control.,2022,"Ruihang Wang, Xinyi Zhang, Xin Zhou, Yonggang Wen, Rui Tan",ICCPS 2022: 159-169,ICCPS,Unranked
28,Divergence-aware Federated Self-Supervised Learning.,2022,"Weiming Zhuang, Yonggang Wen, Shuai Zhang",ICLR 2022,ICLR,A*
29,Federated Unsupervised Domain Adaptation for Face Recognition.,2022,"Weiming Zhuang, Xin Gan, Xuesen Zhang, Yonggang Wen, Shuai Zhang, Shuai Yi",ICME 2022: 1-6,ICMCS,Unranked
30,Optimizing Federated Unsupervised Person Re-identification via Camera-aware Clustering.,2022,"Jiabei Liu, Weiming Zhuang, Yonggang Wen, Jun Huang, Wei Lin",MMSP 2022: 1-6,MMSP,C
31,Nonlinear Multi-Model Reuse.,2022,"Yong Luo, Ling-Yu Duan, Yan Bai, Tongliang Liu, Yihang Lou, Yonggang Wen",MMSP 2022: 1-6,MMSP,C
32,Reducio: model reduction for data center predictive digital twins via physics-guided machine learning.,2022,"Zhiwei Cao, Ruihang Wang, Xin Zhou, Yonggang Wen",BuildSys@SenSys 2022: 1-10,SENSYS,A*
33,Optimizing Data Centre Energy Efficiency via Event Driven Deep Reinforcement Learning.,2022,"Yongyi Ran, Xin Zhou, Han Hu, Yonggang Wen",SERVICES 2022: 20,SERVICES,B
34,Primo: Practical Learning-Augmented Systems with Interpretable Models.,2022,"Qinghao Hu, Harsha Nori, Peng Sun, Yonggang Wen, Tianwei Zhang",USENIX Annual Technical Conference 2022: 519-538,USENIX,A
35,Federated Unsupervised Domain Adaptation for Face Recognition.,2022,"Weiming Zhuang, Xin Gan, Yonggang Wen, Xuesen Zhang, Shuai Zhang, Shuai Yi",CoRR abs/2204.04382 ,CORR,Unranked
36,Divergence-aware Federated Self-Supervised Learning.,2022,"Weiming Zhuang, Yonggang Wen, Shuai Zhang",CoRR abs/2204.04385 ,CORR,Unranked
37,"Deep Learning Workload Scheduling in GPU Datacenters: Taxonomy, Challenges and Vision.",2022,"Wei Gao, Qinghao Hu, Zhisheng Ye, Peng Sun, Xiaolin Wang, Yingwei Luo, Tianwei Zhang, Yonggang Wen",CoRR abs/2205.11913 ,CORR,Unranked
38,Optimizing Performance of Federated Person Re-identification: Benchmarking and Analysis.,2022,"Weiming Zhuang, Xin Gan, Yonggang Wen, Shuai Zhang",CoRR abs/2205.12144 ,CORR,Unranked
39,Smart Multi-tenant Federated Learning.,2022,"Weiming Zhuang, Yonggang Wen, Shuai Zhang",CoRR abs/2207.04202 ,CORR,Unranked
40,Not All Instances Contribute Equally: Instance-adaptive Class Representation Learning for Few-Shot Visual Recognition.,2022,"Mengya Han, Yibing Zhan, Yong Luo, Bo Du, Han Hu, Yonggang Wen, Dacheng Tao",CoRR abs/2209.03034 ,CORR,Unranked
41,Machine Learning for a Sustainable Energy Future.,2022,"Zhenpeng Yao, Yanwei Lum, Andrew Johnston, Luis Martin Mejia-Mendoza, Xin Zhou, Yonggang Wen, Alán Aspuru-Guzik, Edward H. Sargent, Zhi Wei Seh",CoRR abs/2210.10391 ,CORR,Unranked
42,Toward Efficient Language Model Pretraining and Downstream Adaptation via Self-Evolution: A Case Study on SuperGLUE.,2022,"Qihuang Zhong, Liang Ding, Yibing Zhan, Yu Qiao, Yonggang Wen, Li Shen, Juhua Liu, Baosheng Yu, Bo Du, Yixin Chen, Xinbo Gao, Chunyan Miao, Xiaoou Tang, Dacheng Tao",CoRR abs/2212.01853 ,CORR,Unranked
43,Video transcoding for adaptive bitrate streaming over edge-cloud continuum.,2021,"Guanyu Gao, Yonggang Wen",Digit. Commun. Networks 7: 598-604 ,DCAN,Unranked
44,Demystifying Thermal Comfort in Smart Buildings: An Interpretable Machine Learning Approach.,2021,"Wei Zhang, Yonggang Wen, King-Jet Tseng, Guangyu Jin",IEEE Internet Things J. 8: 8021-8031 ,IOTJ,Unranked
45,Toward Intelligent Multizone Thermal Control With Multiagent Deep Reinforcement Learning.,2021,"Jie Li, Wei Zhang, Guanyu Gao, Yonggang Wen, Guangyu Jin, George I. Christopoulos",IEEE Internet Things J. 8: 11150-11162 ,IOTJ,Unranked
46,Toward a Wearable Crowdsource System to Monitor Respiratory Symptoms for Pandemic Early Warning.,2021,"Wei Zhang, Jie Li, Yonggang Wen, Yong Luo",IEEE Netw. 35: 56-63 ,NETWORK,Unranked
47,Joint IT-Facility Optimization for Green Data Centers via Deep Reinforcement Learning.,2021,"Xin Zhou, Ruihang Wang, Yonggang Wen, Rui Tan",IEEE Netw. 35: 255-262 ,NETWORK,Unranked
48,Cost Optimal Data Center Servers: A Voltage Scaling Approach.,2021,"Wei Zhang, Yonggang Wen, Loi Lei Lai, Fang Liu, Rui Fan",IEEE Trans. Cloud Comput. 9: 118-130 ,TCC,A
49,Joint Deep Multi-View Learning for Image Clustering.,2021,"Yuan Xie, Bingqian Lin, Yanyun Qu, Cuihua Li, Wensheng Zhang, Lizhuang Ma, Yonggang Wen, Dacheng Tao",IEEE Trans. Knowl. Data Eng. 33: 3594-3606 ,TKDE,Unranked
50,Intelligent Trainer for Dyna-Style Model-Based Deep Reinforcement Learning.,2021,"Linsen Dong, Yuanlong Li, Xin Zhou, Yonggang Wen, Kyle Guan",IEEE Trans. Neural Networks Learn. Syst. 32: 2758-2771 ,TNN,Unranked
51,Deep Reinforcement Learning for Tropical Air Free-cooled Data Center Control.,2021,"Duc Van Le, Rongrong Wang, Yingbo Liu, Rui Tan, Yew-Wah Wong, Yonggang Wen",ACM Trans. Sens. Networks 17: 24:1-24:28 ,TOSN,Unranked
52,Are Missing Links Predictable? An Inferential Benchmark for Knowledge Graph Completion.,2021,"Yixin Cao, Xiang Ji, Xin Lv, Juanzi Li, Yonggang Wen, Hanwang Zhang",ACL/IJCNLP  2021: 6855-6865,ACL,A*
53,Chronus: A Novel Deadline-aware Scheduler for Deep Learning Training Jobs.,2021,"Wei Gao, Zhisheng Ye, Peng Sun, Yonggang Wen, Tianwei Zhang",SoCC 2021: 609-623,CLOUD,B
54,Privacy-Preserving Collaborative Learning With Automatic Transformation Search.,2021,"Wei Gao, Shangwei Guo, Tianwei Zhang, Han Qiu, Yonggang Wen, Yang Liu",CVPR 2021: 114-123,CVPR,A*
55,Towards Cost-Optimal Energy Procurement for Cooling as a Service: A Data-Driven Approach.,2021,"Wei Zhang, Yonggang Wen, Fang Liu",GLOBECOM 2021: 1-6,GLOBECOM,B
56,Collaborative Unsupervised Visual Representation Learning from Decentralized Data.,2021,"Weiming Zhuang, Xin Gan, Yonggang Wen, Shuai Zhang, Shuai Yi",ICCV 2021: 4892-4901,ICCV,A*
57,Joint Optimization in Edge-Cloud Continuum for Federated Unsupervised Person Re-identification.,2021,"Weiming Zhuang, Yonggang Wen, Shuai Zhang",ACM Multimedia 2021: 433-441,MM,Unranked
58,Exploring Sequence Feature Alignment for Domain Adaptive Detection Transformers.,2021,"Wen Wang, Yang Cao, Jing Zhang, Fengxiang He, Zheng-Jun Zha, Yonggang Wen, Dacheng Tao",ACM Multimedia 2021: 1730-1738,MM,Unranked
59,Data-Free Ensemble Knowledge Distillation for Privacy-conscious Multimedia Model Compression.,2021,"Zhiwei Hao, Yong Luo, Han Hu, Jianping An, Yonggang Wen",ACM Multimedia 2021: 1803-1811,MM,Unranked
60,Missing Data Imputation for Solar Yield Prediction using Temporal Multi-Modal Variational Auto-Encoder.,2021,"Meng Shen, Huaizheng Zhang, Yixin Cao, Fan Yang, Yonggang Wen",ACM Multimedia 2021: 2558-2566,MM,Unranked
61,Characterization and prediction of deep learning workloads in large-scale GPU datacenters.,2021,"Qinghao Hu, Peng Sun, Shengen Yan, Yonggang Wen, Tianwei Zhang",SC 2021: 104,SC,A
62,Toward explainable and interpretable building energy modelling: an explainable artificial intelligence approach.,2021,"Wei Zhang, Fang Liu, Yonggang Wen, Bernard Nee",BuildSys@SenSys 2021: 255-258,SENSYS,A*
63,On the Practicality of Differential Privacy in Federated Learning by Tuning Iteration Times.,2021,"Yao Fu, Yipeng Zhou, Di Wu, Shui Yu, Yonggang Wen, Chao Li",CoRR abs/2101.04163 ,CORR,Unranked
64,A Serverless Cloud-Fog Platform for DNN-Based Video Analytics with Incremental Learning.,2021,"Huaizheng Zhang, Meng Shen, Yizheng Huang, Yonggang Wen, Yong Luo, Guanyu Gao, Kyle Guan",CoRR abs/2102.03012 ,CORR,Unranked
65,EasyFL: A Low-code Federated Learning Platform For Dummies.,2021,"Weiming Zhuang, Xin Gan, Yonggang Wen, Shuai Zhang",CoRR abs/2105.07603 ,CORR,Unranked
66,Towards Unsupervised Domain Adaptation for Deep Face Recognition under Privacy Constraints via Federated Learning.,2021,"Weiming Zhuang, Xin Gan, Yonggang Wen, Xuesen Zhang, Shuai Zhang, Shuai Yi",CoRR abs/2105.07606 ,CORR,Unranked
67,ModelPS: An Interactive and Collaborative Platform for Editing Pre-trained Models at Scale.,2021,"Yuanming Li, Huaizheng Zhang, Shanshan Jiang, Fan Yang, Yonggang Wen, Yong Luo",CoRR abs/2105.08275 ,CORR,Unranked
68,ModelCI-e: Enabling Continual Learning in Deep Learning Serving Systems.,2021,"Yizheng Huang, Huaizheng Zhang, Yonggang Wen, Peng Sun, Nguyen Binh Duong Ta",CoRR abs/2106.03122 ,CORR,Unranked
69,Exploring Sequence Feature Alignment for Domain Adaptive Detection Transformers.,2021,"Wen Wang, Yang Cao, Jing Zhang, Fengxiang He, Zheng-Jun Zha, Yonggang Wen, Dacheng Tao",CoRR abs/2107.12636 ,CORR,Unranked
70,Are Missing Links Predictable? An Inferential Benchmark for Knowledge Graph Completion.,2021,"Yixin Cao, Xiang Ji, Xin Lv, Juanzi Li, Yonggang Wen, Hanwang Zhang",CoRR abs/2108.01387 ,CORR,Unranked
71,Collaborative Unsupervised Visual Representation Learning from Decentralized Data.,2021,"Weiming Zhuang, Xin Gan, Yonggang Wen, Shuai Zhang, Shuai Yi",CoRR abs/2108.06492 ,CORR,Unranked
72,Joint Optimization in Edge-Cloud Continuum for Federated Unsupervised Person Re-identification.,2021,"Weiming Zhuang, Yonggang Wen, Shuai Zhang",CoRR abs/2108.06493 ,CORR,Unranked
73,Characterization and Prediction of Deep Learning Workloads in Large-Scale GPU Datacenters.,2021,"Qinghao Hu, Peng Sun, Shengen Yan, Yonggang Wen, Tianwei Zhang",CoRR abs/2109.01313 ,CORR,Unranked
74,Carbon Neutrality in Data Center.,2021,"Zhiwei Cao, Xin Zhou, Han Hu, Zhi Wang, Yonggang Wen",CoRR abs/2110.09284 ,CORR,Unranked
75,xTML: A Unified Heterogeneous Transfer Metric Learning Framework for Multimedia Applications [Application Notes].,2020,"Lu Liu, Yong Luo, Han Hu, Yonggang Wen, Dacheng Tao, Xin Yao",IEEE Comput. Intell. Mag. 15: 78-88 ,CIM,Unranked
76,Deep neural networks for emerging multimedia computing and applications.,2020,"Shuqiang Jiang, Weiqing Min, Yonggang Wen, Qingming Huang, Shuicheng Yan",Neurocomputing 395: 117-118 ,IJON,Unranked
77,Transforming Device Fingerprinting for Wireless Security via Online Multitask Metric Learning.,2020,"Yong Luo, Han Hu, Yonggang Wen, Dacheng Tao",IEEE Internet Things J. 7: 208-219 ,IOTJ,Unranked
78,DeepComfort: Energy-Efficient Thermal Comfort Control in Buildings Via Reinforcement Learning.,2020,"Guanyu Gao, Jie Li, Yonggang Wen",IEEE Internet Things J. 7: 8472-8484 ,IOTJ,Unranked
79,Guest Editorial Special Issue on Advances in Artificial Intelligence and Machine Learning for Networking.,2020,"Prosper Chemouil, Pan Hui, Wolfgang Kellerer, Noura Limam, Rolf Stadler, Yonggang Wen",IEEE J. Sel. Areas Commun. 38: 2229-2233 ,JSAC,Unranked
80,GraphMP: I/O-Efficient Big Graph Analytics on a Single Commodity Machine.,2020,"Peng Sun, Yonggang Wen, Ta Nguyen Binh Duong, Xiaokui Xiao",IEEE Trans. Big Data 6: 816-829 ,TBD,Unranked
81,Transforming Cooling Optimization for Green Data Center via Deep Reinforcement Learning.,2020,"Yuanlong Li, Yonggang Wen, Dacheng Tao, Kyle Guan",IEEE Trans. Cybern. 50: 2002-2013 ,TCYB,Unranked
82,DeepQoE: A Multimodal Learning Framework for Video Quality of Experience (QoE) Prediction.,2020,"Huaizheng Zhang, Linsen Dong, Guanyu Gao, Han Hu, Yonggang Wen, Kyle Guan",IEEE Trans. Multim. 22: 3210-3223 ,TMM,Unranked
83,Efficient Compute-Intensive Job Allocation in Data Centers via Deep Reinforcement Learning.,2020,"Deliang Yi, Xin Zhou, Yonggang Wen, Rui Tan",IEEE Trans. Parallel Distributed Syst. 31: 1474-1485 ,TPDS,Unranked
84,Coordinating Workload Scheduling of Geo-Distributed Data Centers and Electricity Generation of Smart Grid.,2020,"Han Hu, Yonggang Wen, Lei Yin, Ling Qiu, Dusit Niyato",IEEE Trans. Serv. Comput. 13: 1007-1020 ,TSC,Unranked
85,Electricity Cost Minimization for Interruptible Workload in Datacenter Servers.,2020,"Wei Zhang, Yonggang Wen, Loi Lei Lai, Fang Liu, Rui Fan",IEEE Trans. Serv. Comput. 13: 1059-1071 ,TSC,Unranked
86,When Wireless Video Streaming Meets AI: A Deep Learning Approach.,2020,"Lu Liu, Han Hu, Yong Luo, Yonggang Wen",IEEE Wirel. Commun. 27: 127-133 ,WC,Unranked
87,"Look, Read and Feel: Benchmarking Ads Understanding with Multimodal Multitask Learning.",2020,"Huaizheng Zhang, Yong Luo, Qiming Ai, Yonggang Wen, Han Hu",ACM Multimedia 2020: 430-438,MM,Unranked
88,Performance Optimization of Federated Person Re-identification via Benchmark Analysis.,2020,"Weiming Zhuang, Yonggang Wen, Xuesen Zhang, Xin Gan, Daiying Yin, Dongzhan Zhou, Shuai Zhang, Shuai Yi",ACM Multimedia 2020: 955-963,MM,Unranked
89,Deep Heterogeneous Multi-Task Metric Learning for Visual Recognition and Retrieval.,2020,"Shikang Gan, Yong Luo, Yonggang Wen, Tongliang Liu, Han Hu",ACM Multimedia 2020: 1837-1845,MM,Unranked
90,Semi-supervised Online Multi-Task Metric Learning for Visual Recognition and Retrieval.,2020,"Yangxi Li, Han Hu, Jin Li, Yong Luo, Yonggang Wen",ACM Multimedia 2020: 3377-3385,MM,Unranked
91,MLModelCI: An Automatic Cloud Platform for Efficient MLaaS.,2020,"Huaizheng Zhang, Yuanming Li, Yizheng Huang, Yonggang Wen, Jianxiong Yin, Kyle Guan",ACM Multimedia 2020: 4453-4456,MM,Unranked
92,Hysia: Serving DNN-Based Video-to-Retail Applications in Cloud.,2020,"Huaizheng Zhang, Yuanming Li, Qiming Ai, Yong Luo, Yonggang Wen, Yichao Jin, Ta Nguyen Binh Duong",ACM Multimedia 2020: 4457-4460,MM,Unranked
93,Real-Time Cooling Power Attribution for Co-Located Data Center Rooms with Distinct Temperatures.,2020,"Rongrong Wang, Duc Van Le, Rui Tan, Yew-Wah Wong, Yonggang Wen",BuildSys@SenSys 2020: 190-199,SENSYS,A*
94,Kalibre: Knowledge-based Neural Surrogate Model Calibration for Data Center Digital Twins.,2020,"Ruihang Wang, Xin Zhou, Linsen Dong, Yonggang Wen, Rui Tan, Li Chen, Guan Wang, Feng Zeng",BuildSys@SenSys 2020: 200-209,SENSYS,A*
95,An Urban Tropical Thermal Comfort Dataset for Smart Buildings.,2020,"Jie Li, Yonggang Wen, Wei Zhang",BuildSys@SenSys 2020: 318-319,SENSYS,A*
96,"A Review on Generative Adversarial Networks: Algorithms, Theory, and Applications.",2020,"Jie Gui, Zhenan Sun, Yonggang Wen, Dacheng Tao, Jieping Ye",CoRR abs/2001.06937 ,CORR,Unranked
97,Toward Automated Calibration of Data Center Digital Twins: A Neural Surrogate Approach.,2020,"Ruihang Wang, Yuanlong Li, Linsen Dong, Xin Zhou, Yonggang Wen, Rui Tan, Li Chen, Guan Wang, Feng Zeng",CoRR abs/2001.10681 ,CORR,Unranked
