,Title,Year,Authors,Journal,Journal Acronym,Rank
182,Retrieval-based face annotation by weak label regularized local coordinate coding.,2011,"Dayong Wang, Steven C. H. Hoi, Ying He, Jianke Zhu",ACM Multimedia 2011: 353-362,MM,Unranked
183,Modeling 3D articulated motions with conformal geometry videos (CGVs).,2011,"Dao Thi Phuong Quynh, Ying He, Xiaoming Chen, Jiazhi Xia, Qian Sun, Steven C. H. Hoi",ACM Multimedia 2011: 383-392,MM,Unranked
184,An Effective Approach to Pose Invariant 3D Face Recognition.,2011,"Dayong Wang, Steven C. H. Hoi, Ying He",MMM  2011: 217-228,MMM,B
185,Randomly Projected KD-Trees with Distance Metric Learning for Image Retrieval.,2011,"Pengcheng Wu, Steven C. H. Hoi, Duc Dung Nguyen, Ying He",MMM  2011: 371-382,MMM,B
186,UNFOLD: uniform fast on-line boundary detection for dynamic 3D wireless sensor networks.,2011,"Feng Li, Jun Luo, Chi Zhang, Shi-Qing Xin, Ying He",MobiHoc 2011: 14,MOBIHOC,A
187,Editable polycube map for GPU-based subdivision surfaces.,2011,"Jiazhi Xia, Ismael García, Ying He, Shi-Qing Xin, Gustavo Patow",SI3D 2011: 151-158,SI3D,Unranked
188,Parallel and accurate Poisson disk sampling on arbitrary surfaces.,2011,"Ying Xiang, Shi-Qing Xin, Qian Sun, Ying He",SIGGRAPH Asia Sketches 2011: 18:1-18:2,SIGGRAPHA,Unranked
189,A hybrid object/image space approach for efficient and robust line drawings.,2011,"Long Zhang, Ying He, Hock Soon Seah, Wolfgang Müller-Wittig",SIGGRAPH Asia Sketches 2011: 21:1-21:2,SIGGRAPHA,Unranked
190,Constant-time O(1) all pairs geodesic distance query on triangle meshes.,2011,"Shi-Qing Xin, Xiang Ying, Ying He",SIGGRAPH Asia Sketches 2011: 23:1-23:2,SIGGRAPHA,Unranked
191,Mining weakly labeled web facial images for search-based face annotation.,2011,"Dayong Wang, Steven C. H. Hoi, Ying He",SIGIR 2011: 535-544,SIGIR,A*
