,Title,Year,Authors,Journal,Journal Acronym,Rank
28,Slicing-Based Reliable Resource Orchestration for Secure Software-Defined Edge-Cloud Computing Systems.,2022,"Jianhang Tang, Jiangtian Nie, Zehui Xiong, Jun Zhao, Yang Zhang, Dusit Niyato",IEEE Internet Things J. 9: 2637-2648 ,IOTJ,Unranked
29,A GCICA Grant-Free Random Access Scheme for M2M Communications in Crowded Massive MIMO Systems.,2022,"Huimei Han, Lushun Fang, Weidang Lu, Wenchao Zhai, Ying Li, Jun Zhao",IEEE Internet Things J. 9: 6032-6046 ,IOTJ,Unranked
30,Inconspicuous Adversarial Patches for Fooling Image-Recognition Systems on Mobile Devices.,2022,"Tao Bai, Jinqi Luo, Jun Zhao",IEEE Internet Things J. 9: 9515-9524 ,IOTJ,Unranked
31,Poisson kernel: Avoiding self-smoothing in graph convolutional networks.,2022,"Ziqing Yang, Shoudong Han, Jun Zhao",Pattern Recognit. 124: 108443 ,PR,Unranked
32,On Secure Communication in Sensor Networks Under q-Composite Key Predistribution With Unreliable Links.,2022,Jun Zhao,IEEE Trans. Commun. 70: 1085-1095 ,TCOM,Unranked
33,Intelligent Reflecting Surface-Assisted Bistatic Backscatter Networks: Joint Beamforming and Reflection Design.,2022,"Xiaolun Jia, Xiangyun Zhou, Dusit Niyato, Jun Zhao",IEEE Trans. Green Commun. Netw. 6: 799-814 ,TGCN,Unranked
34,Vehicle Selection and Resource Optimization for Federated Learning in Vehicular Edge Computing.,2022,"Huizi Xiao, Jun Zhao, Qingqi Pei, Jie Feng, Lei Liu, Weisong Shi",IEEE Trans. Intell. Transp. Syst. 23: 11073-11087 ,TITS,Unranked
35,Secure Hot Path Crowdsourcing With Local Differential Privacy Under Fog Computing Architecture.,2022,"Mengmeng Yang, Ivan Tjuawinata, Kwok-Yan Lam, Jun Zhao, Lin Sun",IEEE Trans. Serv. Comput. 15: 2188-2201 ,TSC,Unranked
36,Reconfigurable Intelligent Surface-Assisted Secure Mobile Edge Computing Networks.,2022,"Sun Mao, Lei Liu, Ning Zhang, Mianxiong Dong, Jun Zhao, Jinsong Wu, Victor C. M. Leung",IEEE Trans. Veh. Technol. 71: 6647-6660 ,TVT,Unranked
37,Joint Transmit Precoding and Reflect Beamforming Design for IRS-Assisted MIMO Cognitive Radio Systems.,2022,"Weiheng Jiang, Yu Zhang, Jun Zhao, Zehui Xiong, Zhiguo Ding",IEEE Trans. Wirel. Commun. 21: 3617-3631 ,TWC,Unranked
38,Distributed Deep Reinforcement Learning-Based Spectrum and Power Allocation for Heterogeneous Networks.,2022,"Helin Yang, Jun Zhao, Kwok-Yan Lam, Zehui Xiong, Qingqing Wu, Liang Xiao",IEEE Trans. Wirel. Commun. 21: 6935-6948 ,TWC,Unranked
