,Title,Year,Authors,Journal,Journal Acronym,Rank
64,Compositional Synthesis of Concurrent Systems through Causal Model Checking and Learning.,2014,"Shang-Wei Lin, Pao-Ann Hsiung",FM 2014: 416-431,FM,A
65,"Proceedings 2nd French Singaporean Workshop on Formal Methods and Applications, FSFMA 2014, Singapore, 13th May 2014.",2014,"Shang-Wei Lin, Laure Petrucci","EPTCS 156, 2014 ",EPTCS,Unranked
66,CELL: A Compositional Verification Framework.,2013,"Kun Ji, Yang Liu, Shang-Wei Lin, Jun Sun, Jin Song Dong, Truong Khanh Nguyen",ATVA 2013: 474-477,ATVA,B
67,PSyHCoS: Parameter Synthesis for Hierarchical Concurrent Real-Time Systems.,2013,"Étienne André, Yang Liu, Jun Sun, Jin Song Dong, Shang-Wei Lin",CAV 2013: 984-989,CAV,A*
68,Generating C# Programs from CSP# Models.,2013,"Huiquan Zhu, Jin Song Dong, Bimlesh Wadhwa, Shang-Wei Lin",ICST Workshops 2013: 21-26,ICST,A
69,TzuYu: Learning stateful typestates.,2013,"Hao Xiao, Jun Sun, Yang Liu, Shang-Wei Lin, Chengnian Sun",ASE 2013: 432-442,KBSE,Unranked
70,Model Checking Prioritized Timed Systems.,2012,"Shang-Wei Lin, Pao-Ann Hsiung",IEEE Trans. Computers 61: 843-856 ,TC,Unranked
71,Automatic Compositional Verification of Timed Systems.,2012,"Shang-Wei Lin, Yang Liu, Jun Sun, Jin Song Dong, Étienne André",FM 2012: 272-276,FM,A
72,Automatic Generation of Provably Correct Embedded Systems.,2012,"Shang-Wei Lin, Yang Liu, Pao-Ann Hsiung, Jun Sun, Jin Song Dong",ICFEM 2012: 214-229,ICFEM,C
73,VERTAF/Multi-Core: A SysML-Based Application Framework for Multi-Core Embedded Software Development.,2011,"Chao-Sheng Lin, Chun-Hsien Lu, Shang-Wei Lin, Yean-Ru Chen, Pao-Ann Hsiung",J. Comput. Sci. Technol. 26: 448-462 ,JCST,Unranked
74,Counterexample-Guided Assume-Guarantee Synthesis through Learning.,2011,"Shang-Wei Lin, Pao-Ann Hsiung",IEEE Trans. Computers 60: 734-750 ,TC,Unranked
75,An Efficient Algorithm for Learning Event-Recording Automata.,2011,"Shang-Wei Lin, Étienne André, Jin Song Dong, Jun Sun, Yang Liu",ATVA 2011: 463-472,ATVA,B
76,Real-Time Embedded Software Design for Mobile and Ubiquitous Systems.,2010,"Pao-Ann Hsiung, Shang-Wei Lin, Chao-Sheng Lin",J. Signal Process. Syst. 59: 13-32 ,VLSISP,Unranked
77,Modeling and verification of real-time embedded systems with urgency.,2009,"Pao-Ann Hsiung, Shang-Wei Lin, Yean-Ru Chen, Chun-Hsian Huang, Chihhsiong Shih, William C. Chu",J. Syst. Softw. 82: 1627-1641 ,JSS,Unranked
78,VERTAF/Multi-Core: A SysML-Based Application Framework for Multi-Core Embedded Software Development.,2009,"Pao-Ann Hsiung, Chao-Sheng Lin, Shang-Wei Lin, Yean-Ru Chen, Chun-Hsien Lu, Sheng-Ya Tong, Wan-Ting Su, Chihhsiong Shih, Chorng-Shiuh Koong, Nien-Lin Hsueh, Chih-Hung Chang, William C. Chu",ICA3PP 2009: 303-314,ICA3PP,C
79,Model-driven development of multi-core embedded software.,2009,"Pao-Ann Hsiung, Shang-Wei Lin, Yean-Ru Chen, Nien-Lin Hsueh, Chih-Hung Chang, Chihhsiong Shih, Chorng-Shiuh Koong, Chao-Sheng Lin, Chun-Hsien Lu, Sheng-Ya Tong, Wan-Ting Su, William C. Chu",IWMSE@ICSE 2009: 9-16,ICSE,A*
80,Automatic synthesis and verification of real-time embedded software for mobile and ubiquitous systems.,2008,"Pao-Ann Hsiung, Shang-Wei Lin",Comput. Lang. Syst. Struct. 34: 153-169 ,CL,Unranked
81,Real-Time Embedded Software Design for Mobile and Ubiquitous Systems.,2007,"Pao-Ann Hsiung, Shang-Wei Lin, Chin-Chieh Hung, Jih-Ming Fu, Chao-Sheng Lin, Cheng-Chi Chiang, Kuo-Cheng Chiang, Chun-Hsien Lu, Pin-Hsien Lu",EUC 2007: 718-729,EUC,C
82,From ISA to application design via RTOS - a course design framework for embedded software.,2007,"Pao-Ann Hsiung, Shang-Wei Lin",ICPADS 2007: 1-6,ICPADS,B
83,Model Checking Timed Systems with Urgencies.,2006,"Pao-Ann Hsiung, Shang-Wei Lin, Yean-Ru Chen, Chun-Hsian Huang, Jia-Jen Yeh, Hong-Yu Sun, Chao-Sheng Lin, Hsiao-Win Liao",ATVA 2006: 67-81,ATVA,B
84,Model Checking Prioritized Timed Automata.,2005,"Shang-Wei Lin, Pao-Ann Hsiung, Chun-Hsian Huang, Yean-Ru Chen",ATVA 2005: 370-384,ATVA,B
85,Model Checking Timed Systems with Priorities.,2005,"Pao-Ann Hsiung, Shang-Wei Lin",RTCSA 2005: 539-544,RTCSA,B
86,VERTAF: An Application Framework for the Design and Verification of Embedded Real-Time Software.,2004,"Pao-Ann Hsiung, Shang-Wei Lin, Chih-Hao Tseng, Trong-Yen Lee, Jih-Ming Fu, Win-Bin See",IEEE Trans. Software Eng. 30: 656-674 ,TSE,Unranked
87,Formal Design and Verification of Real-Time Embedded Software.,2004,"Pao-Ann Hsiung, Shang-Wei Lin",APLAS 2004: 382-397,APLAS,B
88,Automatic Synthesis and Verification of Real-Time Embedded Software.,2004,"Pao-Ann Hsiung, Shang-Wei Lin",EUC 2004: 12-21,EUC,C
