,Title,Year,Authors,Journal,Journal Acronym,Rank
70,Moving Target Defense Approach to Detecting Stuxnet-Like Attacks.,2020,"Jue Tian, Rui Tan, Xiaohong Guan, Zhanbo Xu, Ting Liu",IEEE Trans. Smart Grid 11: 291-300 ,TSG,Unranked
71,Attack-Aware Data Timestamping in Low-Power Synchronization-Free LoRaWAN.,2020,"Chaojie Gu, Linshan Jiang, Rui Tan, Mo Li, Jun Huang",ICDCS 2020: 100-110,ICDCS,A
72,LMAC: efficient carrier-sense multiple access for LoRa.,2020,"Amalinda Gamage, Jansen Christian Liando, Chaojie Gu, Rui Tan, Mo Li",MobiCom 2020: 43:1-43:13,MOBICOM,A*
73,Experiences and Learned Lessons from an Air Free-Cooled Tropical Data Center Testbed.,2020,"Duc Van Le, Yingbo Liu, Rongrong Wang, Rui Tan, Lek Heng Ngoh",BuildSys@SenSys 2020: 160-169,SENSYS,A*
74,Real-Time Cooling Power Attribution for Co-Located Data Center Rooms with Distinct Temperatures.,2020,"Rongrong Wang, Duc Van Le, Rui Tan, Yew-Wah Wong, Yonggang Wen",BuildSys@SenSys 2020: 190-199,SENSYS,A*
75,Kalibre: Knowledge-based Neural Surrogate Model Calibration for Data Center Digital Twins.,2020,"Ruihang Wang, Xin Zhou, Linsen Dong, Yonggang Wen, Rui Tan, Li Chen, Guan Wang, Feng Zeng",BuildSys@SenSys 2020: 200-209,SENSYS,A*
76,Covert Association of Applications on Edge Devices by Processor Workload.,2020,"Hangtai Li, Yingbo Liu, Rui Tan",CoRR abs/2001.01204 ,CORR,Unranked
77,Toward Automated Calibration of Data Center Digital Twins: A Neural Surrogate Approach.,2020,"Ruihang Wang, Yuanlong Li, Linsen Dong, Xin Zhou, Yonggang Wen, Rui Tan, Li Chen, Guan Wang, Feng Zeng",CoRR abs/2001.10681 ,CORR,Unranked
78,Real-time QoS Routing Scheme in SDN-based Robotic Cyber-Physical Systems.,2020,"Rutvij H. Jhaveri, Rui Tan, Sagar V. Ramani",CoRR abs/2004.04466 ,CORR,Unranked
79,Managing Industrial Communication Delays with Software-Defined Networking.,2020,"Rutvij H. Jhaveri, Rui Tan, Arvind Easwaran, Sagar V. Ramani",CoRR abs/2004.06368 ,CORR,Unranked
80,Resilience Bounds of Network Clock Synchronization with Fault Correction.,2020,"Linshan Jiang, Rui Tan, Arvind Easwaran",CoRR abs/2006.15832 ,CORR,Unranked
