,Title,Year,Authors,Journal,Journal Acronym,Rank
161,Influence Maximization with Novelty Decay in Social Networks.,2014,"Shanshan Feng, Xuefeng Chen, Gao Cong, Yifeng Zeng, Yeow Meng Chee, Yanping Xiang",AAAI 2014: 37-43,AAAI,A*
162,Graph-based Point-of-interest Recommendation with Geographical and Temporal Influences.,2014,"Quan Yuan, Gao Cong, Aixin Sun",CIKM 2014: 659-668,CIKM,A
163,Tagging Your Tweets: A Probabilistic Modeling of Hashtag Annotation in Twitter.,2014,"Zongyang Ma, Aixin Sun, Quan Yuan, Gao Cong",CIKM 2014: 999-1008,CIKM,A
164,Distributed Spatial Keyword Querying on Road Networks.,2014,"Siqiang Luo, Yifeng Luo, Shuigeng Zhou, Gao Cong, Jihong Guan",EDBT 2014: 235-246,EDBT,A
165,COM: a generative model for group recommendation.,2014,"Quan Yuan, Gao Cong, Chin-Yew Lin",KDD 2014: 163-172,KDD,A*
166,Coarse-to-fine review selection via supervised joint aspect and sentiment model.,2014,"Zhen Hai, Gao Cong, Kuiyu Chang, Wenting Liu, Peng Cheng",SIGIR 2014: 617-626,SIGIR,A*
167,In search of influential event organizers in online social networks.,2014,"Kaiyu Feng, Gao Cong, Sourav S. Bhowmick, Shuai Ma",SIGMOD Conference 2014: 63-74,SIGMOD,A*
168,A survey on enhanced subspace clustering.,2013,"Kelvin Sim, Vivekanand Gopalkrishnan, Arthur Zimek, Gao Cong",Data Min. Knowl. Discov. 26: 332-397 ,DATAMINE,Unranked
169,Novel document detection for massive data streams using distributed dictionary learning.,2013,"Shiva Prasad Kasiviswanathan, Gao Cong, Prem Melville, Richard D. Lawrence",IBM J. Res. Dev. 57: 9 ,IBMRD,Unranked
170,On predicting the popularity of newly emerging hashtags in Twitter.,2013,"Zongyang Ma, Aixin Sun, Gao Cong",J. Assoc. Inf. Sci. Technol. 64: 1399-1410 ,JASIS,Unranked
171,Spatial Keyword Query Processing: An Experimental Evaluation.,2013,"Lisi Chen, Gao Cong, Christian S. Jensen, Dingming Wu",Proc. VLDB Endow. 6: 217-228 ,PVLDB,Unranked
172,Front Matter.,2013,"Gao Cong, Jens Dittrich",Proc. VLDB Endow. 7: i-ix ,PVLDB,Unranked
173,Centroid-Based Actionable 3D Subspace Clustering.,2013,"Kelvin Sim, Ghim-Eng Yap, David R. Hardoon, Vivekanand Gopalkrishnan, Gao Cong, Suryani Lukman",IEEE Trans. Knowl. Data Eng. 25: 1213-1226 ,TKDE,Unranked
174,Efficient proximity detection among mobile objects in road networks with self-adjustment methods.,2013,"Yaqiong Liu, Hock Soon Seah, Gao Cong",SIGSPATIAL/GIS 2013: 124-133,GIS,Unranked
175,KORS: Keyword-aware Optimal Route Search System.,2013,"Xin Cao, Lisi Chen, Gao Cong, Jihong Guan, Nhan-Tue Phan, Xiaokui Xiao",ICDE 2013: 1340-1343,ICDE,A*
176,"Who, where, when and what: discover spatio-temporal topics for twitter users.",2013,"Quan Yuan, Gao Cong, Zongyang Ma, Aixin Sun, Nadia Magnenat-Thalmann",KDD 2013: 605-613,KDD,A*
177,Time-aware point-of-interest recommendation.,2013,"Quan Yuan, Gao Cong, Zongyang Ma, Aixin Sun, Nadia Magnenat-Thalmann",SIGIR 2013: 363-372,SIGIR,A*
178,An efficient query indexing mechanism for filtering geo-textual data.,2013,"Lisi Chen, Gao Cong, Xin Cao",SIGMOD Conference 2013: 749-760,SIGMOD,A*
179,An evaluation of classification models for question topic categorization.,2012,"Bo Qu, Gao Cong, Cuiping Li, Aixin Sun, Hong Chen",J. Assoc. Inf. Sci. Technol. 63: 889-903 ,JASIS,Unranked
180,Extracting representative motion flows for effective video retrieval.,2012,"Zhe Zhao, Bin Cui, Gao Cong, Zi Huang, Heng Tao Shen",Multim. Tools Appl. 58: 687-711 ,MTA,Unranked
181,Shortest Path and Distance Queries on Road Networks: An Experimental Evaluation.,2012,"Lingkun Wu, Xiaokui Xiao, Dingxiong Deng, Gao Cong, Andy Diwen Zhu, Shuigeng Zhou",Proc. VLDB Endow. 5: 406-417 ,PVLDB,Unranked
182,Keyword-aware Optimal Route Search.,2012,"Xin Cao, Lisi Chen, Gao Cong, Xiaokui Xiao",Proc. VLDB Endow. 5: 1136-1147 ,PVLDB,Unranked
183,SWORS: A System for the Efficient Retrieval of Relevant Spatial Web Objects.,2012,"Xin Cao, Gao Cong, Christian S. Jensen, Jun Jie Ng, Beng Chin Ooi, Nhan-Tue Phan, Dingming Wu",Proc. VLDB Endow. 5: 1914-1917 ,PVLDB,Unranked
184,DISKs: A System for Distributed Spatial Group Keyword Search on Road Networks.,2012,"Siqiang Luo, Yifeng Luo, Shuigeng Zhou, Gao Cong, Jihong Guan",Proc. VLDB Endow. 5: 1966-1969 ,PVLDB,Unranked
185,On the Complexity of View Update Analysis and Its Application to Annotation Propagation.,2012,"Gao Cong, Wenfei Fan, Floris Geerts, Jianzhong Li, Jizhou Luo",IEEE Trans. Knowl. Data Eng. 24: 506-519 ,TKDE,Unranked
186,Joint Top-K Spatial Keyword Query Processing.,2012,"Dingming Wu, Man Lung Yiu, Gao Cong, Christian S. Jensen",IEEE Trans. Knowl. Data Eng. 24: 1889-1903 ,TKDE,Unranked
187,Partial Evaluation for Distributed XPath Query Processing and Beyond.,2012,"Gao Cong, Wenfei Fan, Anastasios Kementsietsidis, Jianzhong Li, Xianmin Liu",ACM Trans. Database Syst. 37: 32:1-32:43 ,TODS,Unranked
188,Approaches to Exploring Category Information for Question Retrieval in Community Question-Answer Archives.,2012,"Xin Cao, Gao Cong, Bin Cui, Christian S. Jensen, Quan Yuan",ACM Trans. Inf. Syst. 30: 7:1-7:38 ,TOIS,Unranked
189,A framework for efficient spatial web object retrieval.,2012,"Dingming Wu, Gao Cong, Christian S. Jensen",VLDB J. 21: 797-822 ,VLDB,A*
190,Evolutionary taxonomy construction from dynamic tag space.,2012,"Junjie Yao, Bin Cui, Gao Cong, Yuxin Huang",World Wide Web 15: 581-602 ,WWW,A*
191,One seed to find them all: mining opinion features via association.,2012,"Zhen Hai, Kuiyu Chang, Gao Cong",CIKM 2012: 255-264,CIKM,A
192,Topic-driven reader comments summarization.,2012,"Zongyang Ma, Aixin Sun, Quan Yuan, Gao Cong",CIKM 2012: 265-274,CIKM,A
193,Spatial Keyword Queries.,2012,Gao Cong,DASFAA Workshops 2012: 250,DASFAA,B
