,Title,Year,Authors,Journal,Journal Acronym,Rank
31,Internet-of-microchips: direct radio-to-bus communication with SPI backscatter.,2020,"Songfan Li, Chong Zhang, Yihang Song, Hui Zheng, Lu Liu, Li Lu, Mo Li",MobiCom 2020: 25:1-25:14,MOBICOM,A*
32,LMAC: efficient carrier-sense multiple access for LoRa.,2020,"Amalinda Gamage, Jansen Christian Liando, Chaojie Gu, Rui Tan, Mo Li",MobiCom 2020: 43:1-43:13,MOBICOM,A*
33,Pricing Data Tampering in Automated Fare Collection with NFC-Equipped Smartphones.,2019,"Fan Dang, Ennan Zhai, Zhenhua Li, Pengfei Zhou, Aziz Mohaisen, Kaigui Bian, Qingfu Wen, Mo Li",IEEE Trans. Mob. Comput. 18: 1159-1173 ,TMC,Unranked
34,Precise Power Delay Profiling with Commodity Wi-Fi.,2019,"Yaxiong Xie, Zhenjiang Li, Mo Li",IEEE Trans. Mob. Comput. 18: 1342-1355 ,TMC,Unranked
35,StrLight: An Imperceptible Visible Light Communication System with String Lights.,2019,"Huanle Zhang, Wan Du, Mo Li, Kaishun Wu, Prasant Mohapatra",IEEE Trans. Mob. Comput. 18: 1674-1687 ,TMC,Unranked
36,Think Like A Graph: Real-Time Traffic Estimation at City-Scale.,2019,"Zhidan Liu, Pengfei Zhou, Zhenjiang Li, Mo Li",IEEE Trans. Mob. Comput. 18: 2446-2459 ,TMC,Unranked
37,Memento: An Emotion-driven Lifelogging System with Wearables.,2019,"Shiqi Jiang, Zhenjiang Li, Pengfei Zhou, Mo Li",ACM Trans. Sens. Networks 15: 8:1-8:23 ,TOSN,Unranked
38,Known and Unknown Facts of LoRa: Experiences from a Large-scale Measurement Study.,2019,"Jansen Christian Liando, Amalinda Gamage, Agustinus W. Tengourtius, Mo Li",ACM Trans. Sens. Networks 15: 16:1-16:35 ,TOSN,Unranked
39,Vision and Challenges for Knowledge Centric Networking.,2019,"Dapeng Wu, Zhenjiang Li, Jianping Wang, Yuanqing Zheng, Mo Li, Qiuyuan Huang",IEEE Wirel. Commun. 26: 117-123 ,WC,Unranked
40,EchoWrite: An Acoustic-based Finger Input System Without Training.,2019,"Yongpan Zou, Qiang Yang, Rukhsana Ruby, Yetong Han, Sicheng Wu, Mo Li, Kaishun Wu",ICDCS 2019: 778-787,ICDCS,A
41,Synthesizing Wider WiFi Bandwidth for Respiration Rate Monitoring in Dynamic Environments.,2019,"Shuyu Shi, Yaxiong Xie, Mo Li, Alex X. Liu, Jun Zhao",INFOCOM 2019: 181-189,INFOCOM,A*
