,Title,Year,Authors,Journal,Journal Acronym,Rank
123,"A color-guided, region-adaptive and depth-selective unified framework for Kinect depth recovery.",2013,"Chongyu Chen, Jianfei Cai, Jianmin Zheng, Tat-Jen Cham, Guangming Shi",MMSP 2013: 7-12,MMSP,C
124,Progressive surface reconstruction for heart mapping procedure.,2012,"Patricia Chiang, Jianmin Zheng, Koon Hou Mak, Nadia Magnenat-Thalmann, Yiyu Cai",Comput. Aided Des. 44: 289-299 ,CAD,Unranked
125,Approximate R3-spline surface skinning.,2012,"Xunnian Yang, Jianmin Zheng",Comput. Aided Des. 44: 1269-1276 ,CAD,Unranked
126,On linear independence of T-spline blending functions.,2012,"Xin Li, Jianmin Zheng, Thomas W. Sederberg, Thomas J. R. Hughes, Michael A. Scott",Comput. Aided Geom. Des. 29: 63-76 ,CAGD,Unranked
127,An alternative method for constructing interpolatory subdivision from approximating subdivision.,2012,"Xin Li, Jianmin Zheng",Comput. Aided Geom. Des. 29: 474-484 ,CAGD,Unranked
128,Euler arc splines for curve completion.,2012,"Hailing Zhou, Jianmin Zheng, Xunnian Yang",Comput. Graph. 36: 642-650 ,CG,Unranked
129,Effective T-spline representation for VRML.,2012,"Wenyu Chen, Yusha Li, Jianjiang Pan, Jianmin Zheng, Yiyu Cai",Int. J. Virtual Real. 11: 15-24 ,IJVR,Unranked
130,Robust Interactive Image Segmentation Using Convex Active Contours.,2012,"Thi Nhat Anh Nguyen, Jianfei Cai, Juyong Zhang, Jianmin Zheng",IEEE Trans. Image Process. 21: 3734-3743 ,TIP,Unranked
131,Variational mesh decomposition.,2012,"Juyong Zhang, Jianmin Zheng, Chunlin Wu, Jianfei Cai",ACM Trans. Graph. 31: 21:1-21:14 ,TOG,Unranked
132,Local T-spline surface skinning.,2012,"Ahmad H. Nasri, Khaled Sinno, Jianmin Zheng",Vis. Comput. 28: 787-797 ,VC,Unranked
133,OVIE: Object Oriented and Vector based Image Editing.,2012,"Hailing Zhou, Jianmin Zheng, Lei Wei",ICME Workshops 2012: 199-204,ICMCS,Unranked
134,Constrained active contours for boundary refinement in interactive image segmentation.,2012,"Thi Nhat Anh Nguyen, Jianfei Cai, Juyong Zhang, Jianmin Zheng",ISCAS 2012: 870-873,ISCAS,Unranked
135,A geometric approach to the modeling of the catheter-heart interaction for VR simulation of intra-cardiac intervention.,2011,"Patricia Chiang, Yiyu Cai, Koon Hou Mak, Ei Mon Soe, Chee-Kong Chui, Jianmin Zheng",Comput. Graph. 35: 1013-1022 ,CG,Unranked
