,Title,Year,Authors,Journal,Journal Acronym,Rank
38,Improved Communication Cost in Distributed PageRank Computation - A Theoretical Study.,2020,Siqiang Luo,ICML 2020: 6459-6467,ICML,A*
39,Rosetta: A Robust Space-Time Optimized Range Filter for Key-Value Stores.,2020,"Siqiang Luo, Subarna Chatterjee, Rafael Ketsetsidis, Niv Dayan, Wilson Qin, Stratos Idreos",SIGMOD Conference 2020: 2071-2086,SIGMOD,A*
40,On Spatial-Aware Community Search.,2019,"Yixiang Fang, Zheng Wang, Reynold Cheng, Xiaodong Li, Siqiang Luo, Jiafeng Hu, Xiaojun Chen",IEEE Trans. Knowl. Data Eng. 31: 783-798 ,TKDE,Unranked
41,Distributed PageRank Computation: An Improved Theoretical Study.,2019,Siqiang Luo,AAAI 2019: 4496-4503,AAAI,A*
42,MPR - A Partitioning-Replication Framework for Multi-Processing kNN Search on Road Networks.,2019,"Siqiang Luo, Ben Kao, Xiaowei Wu, Reynold Cheng",ICDE 2019: 1310-1321,ICDE,A*
43,Efficient Batch One-Hop Personalized PageRanks.,2019,"Siqiang Luo, Xiaokui Xiao, Wenqing Lin, Ben Kao",ICDE 2019: 1562-1565,ICDE,A*
44,TOAIN: A Throughput Optimizing Adaptive Index for Answering Dynamic kNN Queries on Road Networks.,2018,"Siqiang Luo, Ben Kao, Guoliang Li, Jiafeng Hu, Reynold Cheng, Yudian Zheng",Proc. VLDB Endow. 11: 594-606 ,PVLDB,Unranked
45,ROSC: Robust Spectral Clustering on Multi-scale Data.,2018,"Xiang Li, Ben Kao, Siqiang Luo, Martin Ester",WWW 2018: 157-166,WWW,A*
46,Effective Community Search over Large Spatial Graphs.,2017,"Yixiang Fang, Reynold Cheng, Xiaodong Li, Siqiang Luo, Jiafeng Hu",Proc. VLDB Endow. 10: 709-720 ,PVLDB,Unranked
47,C-Explorer: Browsing Communities in Large Graphs.,2017,"Yixiang Fang, Reynold Cheng, Siqiang Luo, Jiafeng Hu, Kai Huang",Proc. VLDB Endow. 10: 1885-1888 ,PVLDB,Unranked
48,On Minimal Steiner Maximum-Connected Subgraph Queries.,2017,"Jiafeng Hu, Xiaowei Wu, Reynold Cheng, Siqiang Luo, Yixiang Fang",IEEE Trans. Knowl. Data Eng. 29: 2455-2469 ,TKDE,Unranked
49,Effective and efficient attributed community search.,2017,"Yixiang Fang, Reynold Cheng, Yankai Chen, Siqiang Luo, Jiafeng Hu",VLDB J. 26: 803-828 ,VLDB,A*
50,On Embedding Uncertain Graphs.,2017,"Jiafeng Hu, Reynold Cheng, Zhipeng Huang, Yixiang Fang, Siqiang Luo",CIKM 2017: 157-166,CIKM,A
51,SEQ: Example-based Query for Spatial Objects.,2017,"Siqiang Luo, Jiafeng Hu, Reynold Cheng, Jing Yan, Ben Kao",CIKM 2017: 2179-2182,CIKM,A
52,Effective Community Search for Large Attributed Graphs.,2016,"Yixiang Fang, Reynold Cheng, Siqiang Luo, Jiafeng Hu",Proc. VLDB Endow. 9: 1233-1244 ,PVLDB,Unranked
53,Querying Minimal Steiner Maximum-Connected Subgraphs in Large Graphs.,2016,"Jiafeng Hu, Xiaowei Wu, Reynold Cheng, Siqiang Luo, Yixiang Fang",CIKM 2016: 1241-1250,CIKM,A
54,Distributed Spatial Keyword Querying on Road Networks.,2014,"Siqiang Luo, Yifeng Luo, Shuigeng Zhou, Gao Cong, Jihong Guan",EDBT 2014: 235-246,EDBT,A
55,"A RAMCloud Storage System based on HDFS: Architecture, implementation and evaluation.",2013,"Yifeng Luo, Siqiang Luo, Jihong Guan, Shuigeng Zhou",J. Syst. Softw. 86: 744-750 ,JSS,Unranked
56,Shortest path and distance queries on road networks: towards bridging theory and practice.,2013,"Andy Diwen Zhu, Hui Ma, Xiaokui Xiao, Siqiang Luo, Youze Tang, Shuigeng Zhou",SIGMOD Conference 2013: 857-868,SIGMOD,A*
57,Shortest Path and Distance Queries on Road Networks: Towards Bridging Theory and Practice.,2013,"Andy Diwen Zhu, Hui Ma, Xiaokui Xiao, Siqiang Luo, Youze Tang, Shuigeng Zhou",CoRR abs/1304.2576 ,CORR,Unranked
58,Multi-operator image retargeting with automatic integration of direct and indirect seam carving.,2012,"Siqiang Luo, Junping Zhang, Qian Zhang, Xiaoru Yuan",Image Vis. Comput. 30: 655-667 ,IVC,Unranked
59,DISKs: A System for Distributed Spatial Group Keyword Search on Road Networks.,2012,"Siqiang Luo, Yifeng Luo, Shuigeng Zhou, Gao Cong, Jihong Guan",Proc. VLDB Endow. 5: 1966-1969 ,PVLDB,Unranked
