,Title,Year,Authors,Journal,Journal Acronym,Rank
0,RainGAN: Unsupervised Raindrop Removal via Decomposition and Composition.,2022,"Xu Yan, Yuan Ren Loke",WACV  2022: 14-23,WACV,A
1,REMO: A Fast Region-and Morphology-based Scene Text Detector.,2019,"Chun Sing Tsang, Yuan Ren Loke",TENCON 2019: 1632-1637,TENCON,Unranked
2,Face Hallucination on Personal Photo Albums.,2012,"Yuan Ren Loke, Ping Tan, Ashraf A. Kassim",ACCV Workshops  2012: 284-295,ACCV,B
3,Batch Algorithm with Additional Shape Constraints for Non-Rigid Factorization.,2007,"Yuan Ren Loke, Surendra Ranganath",BMVC 2007: 1-10,BMVC,A
