,Title,Year,Authors,Journal,Journal Acronym,Rank
130,Towards Efficient Authenticated Subgraph Query Service in Outsourced Graph Databases.,2014,"Zhe Fan, Yun Peng, Byron Choi, Jianliang Xu, Sourav S. Bhowmick",IEEE Trans. Serv. Comput. 7: 696-713 ,TSC,Unranked
131,QUBLE: towards blending interactive visual subgraph search queries on large networks.,2014,"Ho Hoang Hung, Sourav S. Bhowmick, Ba Quan Truong, Byron Choi, Shuigeng Zhou",VLDB J. 23: 401-426 ,VLDB,A*
132,One feature doesn't fit all: characterizing topological features of targets in signaling networks.,2014,"Huey-Eng Chua, Sourav S. Bhowmick, Lisa Tucker-Kellogg",BCB 2014: 426-435,BCB,Unranked
133,INGOT: Towards network-driven in silico combination therapy.,2014,"Sourav S. Bhowmick, Huey-Eng Chua, Jie Zheng",BigComp 2014: 34-39,BIGCOMP,Unranked
134,DB ⋈ HCI: Towards Bridging the Chasm between Graph Data Management and HCI.,2014,Sourav S. Bhowmick,DEXA  2014: 1-11,DEXA,C
135,PRISM: concept-preserving social image search results summarization.,2014,"Boon-Siew Seah, Sourav S. Bhowmick, Aixin Sun",SIGIR 2014: 737-746,SIGIR,A*
136,In search of influential event organizers in online social networks.,2014,"Kaiyu Feng, Gao Cong, Sourav S. Bhowmick, Shuai Ma",SIGMOD Conference 2014: 63-74,SIGMOD,A*
137,Querying virtual hierarchies using virtual prefix-based numbers.,2014,"Curtis E. Dyreson, Sourav S. Bhowmick, Ryan Grapp",SIGMOD Conference 2014: 791-802,SIGMOD,A*
138,"Why not, WINE?",2014,"Sourav S. Bhowmick, Aixin Sun, Ba Quan Truong",WWW  2014: 83-86,WWW,A*
139,Summarizing social image search results.,2014,"Boon-Siew Seah, Sourav S. Bhowmick, Aixin Sun",WWW  2014: 369-370,WWW,A*
140,"Database Systems for Advanced Applications - 19th International Conference, DASFAA 2014, Bali, Indonesia, April 21-24, 2014. Proceedings, Part I.",2014,"Sourav S. Bhowmick, Curtis E. Dyreson, Christian S. Jensen, Mong-Li Lee, Agus Muliantara, Bernhard Thalheim","Lecture Notes in Computer Science 8421, Springer 2014, ISBN 978-3-319-05809-2 ",DASFAA,B
141,"Database Systems for Advanced Applications - 19th International Conference, DASFAA 2014, Bali, Indonesia, April 21-24, 2014. Proceedings, Part II.",2014,"Sourav S. Bhowmick, Curtis E. Dyreson, Christian S. Jensen, Mong-Li Lee, Agus Muliantara, Bernhard Thalheim","Lecture Notes in Computer Science 8422, Springer 2014, ISBN 978-3-319-05812-2 ",DASFAA,B
142,Stars on steroids: Fast evaluation of multi-source star twig queries in path materialization-based XML databases.,2013,"Erwin Leonardi, Sourav S. Bhowmick, Fengrong Li",Data Knowl. Eng. 88: 179-205 ,DKE,Unranked
143,Incremental Maintenance of the Minimum Bisimulation of Cyclic Graphs.,2013,"Jintian Deng, Byron Choi, Jianliang Xu, Haibo Hu, Sourav S. Bhowmick",IEEE Trans. Knowl. Data Eng. 25: 2536-2550 ,TKDE,Unranked
144,VOGUE: Towards A Visual Interaction-aware Graph Query Processing Framework.,2013,"Sourav S. Bhowmick, Byron Choi, Shuigeng Zhou",CIDR 2013,CIDR,A
145,MustBlend: Blending Visual Multi-Source Twig Query Formulation and Query Processing in RDBMS.,2013,"Ba Quan Truong, Sourav S. Bhowmick",DASFAA  2013: 228-243,DASFAA,B
146,CINEMA: conformity-aware greedy algorithm for influence maximization in online social networks.,2013,"Hui Li, Sourav S. Bhowmick, Aixin Sun",EDBT 2013: 323-334,EDBT,A
147,"Why not, WINE?: towards answering why-not questions in social image search.",2013,"Sourav S. Bhowmick, Aixin Sun, Ba Quan Truong",ACM Multimedia 2013: 917-926,MM,Unranked
148,MESSIAH: missing element-conscious SLCA nodes search in XML data.,2013,"Ba Quan Truong, Sourav S. Bhowmick, Curtis E. Dyreson, Aixin Sun",SIGMOD Conference 2013: 37-48,SIGMOD,A*
149,QUBLE: blending visual subgraph query formulation with query processing on large networks.,2013,"Ho Hoang Hung, Sourav S. Bhowmick, Ba Quan Truong, Byron Choi, Shuigeng Zhou",SIGMOD Conference 2013: 1097-1100,SIGMOD,A*
150,FACETS: multi-faceted functional decomposition of protein interaction networks.,2012,"Boon-Siew Seah, Sourav S. Bhowmick, C. Forbes Dewey Jr.",Bioinform. 28: 2624-2631 ,BIOINFORMATICS,Unranked
151,FUSE: a profit maximization approach for functional summarization of biological networks.,2012,"Boon-Siew Seah, Sourav S. Bhowmick, C. Forbes Dewey Jr., Hanry Yu",BMC Bioinform. 13: S10 ,BMCBI,Unranked
152,ANDES: efficient evaluation of NOT-twig queries in relational databases.,2012,"Kheng Hong Soh, Ba Quan Truong, Sourav S. Bhowmick",VLDB J. 21: 889-914 ,VLDB,A*
153,STEROID: in silico heuristic target combination identification for disease-related signaling networks.,2012,"Huey-Eng Chua, Sourav S. Bhowmick, Lisa Tucker-Kellogg, C. Forbes Dewey Jr.",BCB 2012: 4-11,BCB,Unranked
154,Efficient algorithms for generalized subgraph query processing.,2012,"Wenqing Lin, Xiaokui Xiao, James Cheng, Sourav S. Bhowmick",CIKM 2012: 325-334,CIKM,A
155,Stars on Steroids: Fast Evaluation of Multi-source Star Twig Queries in RDBMS.,2012,"Erwin Leonardi, Sourav S. Bhowmick, Fengrong Li",DASFAA  2012: 110-125,DASFAA,B
156,SINBAD: Towards Structure-Independent Querying of Common Neighbors in XML Databases.,2012,"Ba Quan Truong, Sourav S. Bhowmick, Curtis E. Dyreson",DASFAA  2012: 156-171,DASFAA,B
157,"Storing, Querying, Summarizing, and Comparing Molecular Networks: The State-of-the-Art.",2012,"Sourav S. Bhowmick, Boon-Siew Seah",DASFAA  2012: 330-331,DASFAA,B
158,Integrating historical noisy answers for improving data utility under differential privacy.,2012,"Shixi Chen, Shuigeng Zhou, Sourav S. Bhowmick",EDBT 2012: 62-73,EDBT,A
159,PRAGUE: Towards Blending Practical Visual Subgraph Query Formulation and Query Processing.,2012,"Changjiu Jin, Sourav S. Bhowmick, Byron Choi, Shuigeng Zhou",ICDE 2012: 222-233,ICDE,A*
160,Querying XML Data: As You Shape It.,2012,"Curtis E. Dyreson, Sourav S. Bhowmick",ICDE 2012: 642-653,ICDE,A*
161,In silico identification of endo16 regulators in the sea urchin endomesoderm gene regulatory network.,2012,"Huey-Eng Chua, Sourav S. Bhowmick, Lisa Tucker-Kellogg, Qing Zhao, C. Forbes Dewey Jr., Hanry Yu",IHI 2012: 131-140,IHI,Unranked
162,FUSE: a system for data-driven multi-level functional summarization of protein interaction networks.,2012,"Boon-Siew Seah, Sourav S. Bhowmick, C. Forbes Dewey Jr., Hanry Yu",IHI 2012: 847-850,IHI,Unranked
163,PANI: an interactive data-driven tool for target prioritization in signaling networks.,2012,"Huey-Eng Chua, Sourav S. Bhowmick, Lisa Tucker-Kellogg, Yingqi Wang, C. Forbes Dewey Jr., Hanry Yu",IHI 2012: 851-854,IHI,Unranked
164,Content is still king: the effect of neighbor voting schemes on tag relevance for social image retrieval.,2012,"Ba Quan Truong, Aixin Sun, Sourav S. Bhowmick",ICMR 2012: 9,MIR,Unranked
165,CASIS: a system for concept-aware social image search.,2012,"Ba Quan Truong, Aixin Sun, Sourav S. Bhowmick",WWW  2012: 425-428,WWW,A*
