,Title,Year,Authors,Journal,Journal Acronym,Rank
27,Smartphone Orientation Estimation Algorithm Combining Kalman Filter With Gradient Descent.,2018,"Seanglidet Yean, Bu-Sung Lee, Chai Kiat Yeo, Chan Hua Vun, Hong Lye Oh",IEEE J. Biomed. Health Informatics 22: 1421-1433 ,TITB,Unranked
28,Long-Term Multi-Resource Fairness for Pay-as-you Use Computing Systems.,2018,"Shanjiang Tang, Zhaojie Niu, Bingsheng He, Bu-Sung Lee, Ce Yu",IEEE Trans. Parallel Distributed Syst. 29: 1147-1160 ,TPDS,Unranked
29,Fair Resource Allocation for Data-Intensive Computing in the Cloud.,2018,"Shanjiang Tang, Bu-Sung Lee, Bingsheng He",IEEE Trans. Serv. Comput. 11: 20-33 ,TSC,Unranked
30,RehabPartner: Motion tracking assistant using a novel complementary feedback filter.,2018,"Shao Loong Lim, Seanglidet Yean, Bu-Sung Lee, Chai Kiat Yeo",CCNC 2018: 1-6,CCNC,Unranked
31,Using Mobile Phone Data to Determine Human Mobility Patterns in Paris.,2018,"Eric Valega Prawirodidjojo, Rui Jie Quek, Bu-Sung Lee, Vincent Gauthier, Markus Schläpfer",CW 2018: 399-402,CW,C
32,Exploiting Behavioral Differences to Detect Fake Ne.,2018,"Weiling Chen, Chenyan Yang, Gibson Cheng, Yan Zhang, Chai Kiat Yeo, Chiew Tong Lau, Bu-Sung Lee",UEMCON 2018: 879-884,UEMCOM,Unranked
33,Autoencoder-based network anomaly detection.,2018,"Zhaomin Chen, Chai Kiat Yeo, Bu-Sung Lee, Chiew Tong Lau",WTS 2018: 1-5,WTS,Unranked
34,Automated oscillation detection and correction of fused wearable sensor signals using machine learning.,2018,"Senglidet Yean, Bu-Sung Lee, Chai Kiat Yeo, Zhaomin Chen",WTS 2018: 1-6,WTS,Unranked
35,Detection of network anomalies using Improved-MSPCA with sketches.,2017,"Zhaomin Chen, Chai Kiat Yeo, Bu-Sung Lee, Chiew Tong Lau",Comput. Secur. 65: 314-328 ,COMPSEC,Unranked
36,Student cluster competition: ParConnect reproducibility task report.,2017,"Ying Hao Tan, Yiyang Shao, Siyuan Liu, Bu-Sung Lee",Parallel Comput. 70: 11-17 ,PC,Unranked
37,Layman Analytics System: A Cloud-Enabled System for Data Analytics Workflow Recommendation.,2017,"Theint Theint Aye, Gary Kee Khoon Lee, Yi Su, Tianyou Zhang, Chonho Lee, Henry Kasim, Ivan Hoe, Francis Bu-Sung Lee, Gih Guang Hung",IEEE Trans Autom. Sci. Eng. 14: 160-170 ,TASE,National
38,A new reconstruction method in gaze estimation with natural head movement.,2017,"Yi Liu, Bu-Sung Lee, Martin J. McKeown",MVA 2017: 219-222,MVA,National
39,Network-Aware VM Migration Heuristics for Improving the SLA Violation of Multi-Tier Web Applications in the Cloud.,2017,"Amir Hossein Borhani, Terence Hung, Bu-Sung Lee, Zheng Qin, Zahra Bagheri",PDP 2017: 454-462,PDP,C
40,Pholder: An Eye-Gaze Assisted Reading Application on Android.,2017,"Christiantia Wirawan, Hu Qingyao, Liu Yi, Senglidet Yean, Bu-Sung Lee, Fang Ran",SITIS 2017: 350-353,SITIS,Unranked
41,A novel anomaly detection system using feature-based MSPCA with sketch.,2017,"Zhaomin Chen, Chai Kiat Yeo, Bu-Sung Lee, Chiew Tong Lau",WOCC 2017: 1-6,WOCC,Unranked
42,The Canary in the City: Indicator Groups as Predictors of Urban Change.,2017,"Aike Alexander Steentoft, Ate Poorthuis, Bu-Sung Lee, Markus Schläpfer",CoRR abs/1712.08924 ,CORR,Unranked
43,Robust Eye-Based Dwell-Free Typing.,2016,"Yi Liu, Bu-Sung Lee, Martin J. McKeown",Int. J. Hum. Comput. Interact. 32: 682-694 ,IJHCI,Unranked
44,Evaluating and Improving the Performance and Scheduling of HPC Applications in Cloud.,2016,"Abhishek Gupta, Paolo Faraboschi, Filippo Gioachin, Laxmikant V. Kalé, Richard Kaufmann, Bu-Sung Lee, Verdi March, Dejan S. Milojicic, Chun Hui Suen",IEEE Trans. Cloud Comput. 4: 307-321 ,TCC,A
45,Dynamic Job Ordering and Slot Configurations for MapReduce Workloads.,2016,"Shanjiang Tang, Bu-Sung Lee, Bingsheng He",IEEE Trans. Serv. Comput. 9: 4-17 ,TSC,Unranked
46,Feasibility Analysis of Eye Typing with a Standard Webcam.,2016,"Yi Liu, Bu-Sung Lee, Andrzej Sluzek, Deepu Rajan, Martin J. McKeown",ECCV Workshops  2016: 254-268,ECCV,A*
47,ROM: A Robust Online Multi-task Learning Approach.,2016,"Chi Zhang, Peilin Zhao, Shuji Hao, Yeng Chai Soh, Bu-Sung Lee",ICDM 2016: 1341-1346,ICDM,A*
48,"Mood prediction from facial video with music ""therapy"" on a smartphone.",2016,"Seanglidet Yean, Bu-Sung Lee, Chai Kiat Yeo",WTS 2016: 1-5,WTS,Unranked
49,Towards an Early Warning System for Network Attacks Using Bayesian Inference.,2015,"Harsha Kumara Kalutarage, Chonho Lee, Siraj Ahmed Shaikh, Francis Bu-Sung Lee",CSCloud 2015: 399-404,CSCLOUD,Unranked
50,Feasibility analysis and adaptive thresholding for mobile applications controlled by EEG signals.,2015,"Chonho Lee, Jinyao Chin, Liu Yi, Bu-Sung Lee, Martin J. McKeown",EUSIPCO 2015: 2416-2420,EUSIPCO,Unranked
51,A MSPCA based intrusion detection algorithm tor detection of DDoS attack.,2015,"Zhaomin Chen, Chai Kiat Yeo, Francis Bu-Sung Lee, Chiew Tong Lau",ICCC 2015: 1-5,ICCCHINA,Unranked
52,Early Warning Systems for Cyber Defence.,2015,"Harsha K. Kalutarage, Siraj Ahmed Shaikh, Bu-Sung Lee, Chonho Lee, Chai Kiat Yeo",iNetSeC 2015: 29-42,IFIP11-4,Unranked
53,GazeTry: Swipe Text Typing Using Gaze.,2015,"Yi Liu, Chi Zhang, Chonho Lee, Bu-Sung Lee, Alex Qiang Chen",OZCHI 2015: 192-196,OZCHI,Australasian B
54,Virtual machine placement with two-path traffic routing for reduced congestion in data center networks.,2014,"Renuga Kanagavelu, Bu-Sung Lee, Le Nguyen The Dat, Luke Ng Mingjie, Khin Mi Mi Aung",Comput. Commun. 53: 1-12 ,COMCOM,Unranked
55,Special issue on trust and security in cloud computing.,2014,"Ryan K. L. Ko, Markus Kirchberg, Bu-Sung Lee",Secur. Commun. Networks 7: 2183-2184 ,SCN,National
56,A rule-based approach for availability of service by automated service substitution.,2014,"Qianhui Liang, Bu-Sung Lee, Patrick C. K. Hung",Softw. Pract. Exp. 44: 47-76 ,SPE,Unranked
57,DynamicMR: A Dynamic Slot Allocation Optimization Framework for MapReduce Clusters.,2014,"Shanjiang Tang, Bu-Sung Lee, Bingsheng He",IEEE Trans. Cloud Comput. 2: 333-347 ,TCC,A
58,A Long-Term Reference Frame for Hierarchical B-Picture-Based Video Coding.,2014,"Manoranjan Paul, Weisi Lin, Chiew Tong Lau, Bu-Sung Lee",IEEE Trans. Circuits Syst. Video Technol. 24: 1729-1742 ,TCSV,Unranked
59,Cooperative Virtual Machine Management in Smart Grid Environment.,2014,"Rakpong Kaewpuang, Sivadon Chaisiri, Dusit Niyato, Bu-Sung Lee, Ping Wang",IEEE Trans. Serv. Comput. 7: 545-560 ,TSC,Unranked
60,A motion accuracy evaluator based on body parts movement by MapReduce video processing.,2014,"Chonho Lee, Yu Terada, Yi Liu, Bu-Sung Lee",BHI 2014: 644-647,BHI,Unranked
61,Improving Hadoop Monetary Efficiency in the Cloud Using Spot Instances.,2014,"Changbing Chen, Bu-Sung Lee, Xueyan Tang",CloudCom 2014: 312-319,CLOUDCOM,Unranked
62,Towards Economic Fairness for Big Data Processing in Pay-as-You-Go Cloud Computing.,2014,"Shanjiang Tang, Bu-Sung Lee, Bingsheng He",CloudCom 2014: 638-643,CLOUDCOM,Unranked
63,A Wavelet Entropy-Based Change Point Detection on Network Traffic: A Case Study of Heartbleed Vulnerability.,2014,"Chonho Lee, Liu Yi, Li-Hau Tan, Weihan Goh, Bu-Sung Lee, Chai Kiat Yeo",CloudCom 2014: 995-1000,CLOUDCOM,Unranked
64,WPress: An Application-Driven Performance Benchmark for Cloud-Based Virtual Machines.,2014,"Amir Hossein Borhani, Philipp Leitner, Bu-Sung Lee, Xiaorong Li, Terence Hung",EDOC 2014: 101-109,EDOC,B
65,Leak detection and localization inwater distribution system using time frequency analysis.,2014,"Thaw Tar Thein Zan, Kai-Juan Wong, Hock-Beng Lim, Andrew J. Whittle, Bu-Sung Lee",EUSIPCO 2014: 2285-2289,EUSIPCO,Unranked
66,Analysis of visually guided tracking performance in Parkinson's disease.,2014,"Yi Liu, Chonho Lee, Bu-Sung Lee, James K. R. Stevenson, Martin J. McKeown",Healthcom 2014: 164-169,HEALTHCOM,Unranked
67,Long-term resource fairness: towards economic fairness on pay-as-you-use computing systems.,2014,"Shanjiang Tang, Bu-Sung Lee, Bingsheng He, Haikun Liu",ICS 2014: 251-260,ICS,A
68,MaxCD: Efficient multi-flow scheduling and cooperative downloading for improved highway drive-thru Internet systems.,2013,"Shengbo Yang, Chai Kiat Yeo, Bu-Sung Lee",Comput. Networks 57: 1805-1820 ,CN,National
69,EFLoM: An Efficient Framework for Local Mobility.,2013,"Feng Zhong, Chai Kiat Yeo, Bu-Sung Lee",Comput. Commun. 36: 291-302 ,COMCOM,Unranked
70,Video coding with dynamic background.,2013,"Manoranjan Paul, Weisi Lin, Chiew Tong Lau, Bu-Sung Lee",EURASIP J. Adv. Signal Process. 2013: 11 ,EJASP,Unranked
71,Pattern-based video coding with dynamic background modeling.,2013,"Manoranjan Paul, Weisi Lin, Chiew Tong Lau, Bu-Sung Lee",EURASIP J. Adv. Signal Process. 2013: 138 ,EJASP,Unranked
72,Hadoop framework: impact of data organization on performance.,2013,"Yu Shyang Tan, Jiaqi Tan, Engsiong Chng, Bu-Sung Lee, Jiaming Li, Susumu Date, Hui Ping Chak, Xiong Xiao, Atsushi Narishige",Softw. Pract. Exp. 43: 1241-1260 ,SPE,Unranked
73,Cooperative Duty Cycling For Energy-Efficient Contact Discovery in Pocket Switched Networks.,2013,"Shengbo Yang, Chai Kiat Yeo, Francis Bu-Sung Lee",IEEE Trans. Veh. Technol. 62: 1815-1826 ,TVT,Unranked
74,Dual-metric hybrid protocol for application level multicast for live video streaming.,2013,"Chai Kiat Yeo, Bu-Sung Lee, Ing Yann Soon, Yang Xia, Zoebir Bong, Yuanyuan Mao",CCNC 2013: 31-36,CCNC,Unranked
75,"The Who, What, Why, and How of High Performance Computing in the Cloud.",2013,"Abhishek Gupta, Laxmikant V. Kalé, Filippo Gioachin, Verdi March, Chun Hui Suen, Bu-Sung Lee, Paolo Faraboschi, Richard Kaufmann, Dejan S. Milojicic",CloudCom  2013: 306-314,CLOUDCOM,Unranked
76,An efficient flow cache algorithm with improved fairness in Software-Defined Data Center Networks.,2013,"Bu-Sung Lee, Renuga Kanagavelu, Khin Mi Mi Aung",CloudNet 2013: 18-24,CLOUDNET,Unranked
77,Dynamic slot allocation technique for MapReduce clusters.,2013,"Shanjiang Tang, Bu-Sung Lee, Bingsheng He",CLUSTER 2013: 1-8,CLUSTER,B
78,Simulation of Information Propagation over Complex Networks: Performance Studies on Multi-GPU.,2013,"Jiangming Jin, Stephen John Turner, Bu-Sung Lee, Jianlong Zhong, Bingsheng He",DS-RT 2013: 179-188,DSRT,Unranked
79,MROrder: Flexible Job Ordering Optimization for Online MapReduce Workloads.,2013,"Shanjiang Tang, Bu-Sung Lee, Bingsheng He",Euro-Par 2013: 291-304,EUROPAR,Unranked
80,A scalable framework for cloud powered workflow execution.,2013,"Yang Xia, Chonho Lee, Zoebir Bong, Changbing Chen, Bu-Sung Lee",GLOBECOM Workshops 2013: 458-463,GLOBECOM,B
81,Power-Efficient Virtual Machine Placement and Migration in Data Centers.,2013,"Shuo Fang, Renuga Kanagavelu, Bu-Sung Lee, Chuan Heng Foh, Khin Mi Mi Aung",GreenCom/iThings/CPScom 2013: 1408-1413,GREENCOM,Unranked
82,Domain-based Hybrid OpenFlow Network (HON).,2013,"Zoebir Bong, Derrick Lim Teck Leong, Bu-Sung Lee",ICON 2013: 1-4,ICON,Unranked
83,Software defined network based adaptive routing for data replication in Data Centers.,2013,"Renuga Kanagavelu, Bu-Sung Lee, Miguel Rodel Felipe, Le Nguyen The Dat, Luke Ng Mingjie",ICON 2013: 1-6,ICON,Unranked
84,Sonata: A Workflow Model for Interactive Mobile Cloud Applications.,2013,"Verdi March, Yan Gu, Bu-Sung Lee",ICSOC Workshops 2013: 59-71,ICSOC,A
85,A Workflow Framework for Big Data Analytics: Event Recognition in a Building.,2013,"Changbing Chen, Xia Yang, Zoebir Bong, Sivadon Chaisiri, Bu-Sung Lee",SERVICES 2013: 21-28,SERVICES,B
86,Collaborative Analytics with Genetic Programming for Workflow Recommendation.,2013,"Chee Seng Chong, Tianyou Zhang, Gary Kee Khoon Lee, Gih Guang Hung, Bu-Sung Lee",SMC 2013: 657-662,SMC,B
