,Title,Year,Authors,Journal,Journal Acronym,Rank
152,An efficient edge and corner detector.,2010,"Song Yang, Siew Kei Lam, Thambipillai Srikanthan",ICARCV 2010: 1628-1631,ICARCV,C
153,A Novel Approach for Multilevel Fixed Outline Floorplanning.,2010,"Baofang Chang, Wu Jigang, Thambipillai Srikanthan, Lian Li",PAAP 2010: 59-62,PAAP,Unranked
154,Run-time mapping of multiple communicating tasks on MPSoC platforms.,2010,"Amit Kumar Singh, Wu Jigang, Akash Kumar, Thambipillai Srikanthan",ICCS 2010: 1019-1026,PROCEDIA,Unranked
155,Minimizing interconnect length on reconfigurable meshes.,2009,"Jigang Wu, Thambipillai Srikanthan, Kai Wang",Frontiers Comput. Sci. China 3: 315-321 ,FCSC,Unranked
156,Run-time management of custom instructions on a partially reconfigurable architecture.,2009,"Siew Kei Lam, Huang Fan, Thambipillai Srikanthan, Wu Jigang",Int. J. Inf. Commun. Technol. 2: 50-59 ,IJICT,Unranked
157,Rapid design of area-efficient custom instructions for reconfigurable embedded processing.,2009,"Siew Kei Lam, Thambipillai Srikanthan",J. Syst. Archit. 55: 1-14 ,JSA,Unranked
158,Selecting Profitable Custom Instructions for Area-Time-Efficient Realization on Reconfigurable Architectures.,2009,"Siew Kei Lam, Thambipillai Srikanthan, Christopher T. Clarke",IEEE Trans. Ind. Electron. 56: 3998-4005 ,TIE,Unranked
159,Exploiting Inherent Parallelisms for Accelerating Linear Hough Transform.,2009,"Suchitra Sathyanarayana, Ravi Kumar Satzoda, Thambipillai Srikanthan",IEEE Trans. Image Process. 18: 2255-2264 ,TIP,Unranked
160,Efficient Approximate Algorithm for Hardware/Software Partitioning.,2009,"Wu Jigang, Ting Lei, Thambipillai Srikanthan",ACIS-ICIS 2009: 261-265,ACISICIS,Unranked
161,Efficient Heuristic Algorithm for Rapid Custom-Instruction Selection.,2009,"Tao Li, Wu Jigang, Siew Kei Lam, Thambipillai Srikanthan, Xicheng Lu",ACIS-ICIS 2009: 266-270,ACISICIS,Unranked
162,A Hybrid Branch-and-Bound Strategy for Hardware/Software Partitioning.,2009,"Wu Jigang, Baofang Chang, Thambipillai Srikanthan",ACIS-ICIS 2009: 641-644,ACISICIS,Unranked
163,A Parallel Paths Communication Technique for Energy Efficient Wireless Sensor Networks.,2009,"Balasaravanan Venugopal, Gayathri Venkataraman, Thambipillai Srikanthan",ADHOCNETS 2009: 64-78,ADHOCNETS,Unranked
164,Mapping Algorithms for NoC-Based Heterogeneous MPSoC Platforms.,2009,"Amit Kumar Singh, Wu Jigang, Alok Prakash, Thambipillai Srikanthan",DSD 2009: 133-140,DSD,Unranked
165,Rapid design exploration framework for application-aware customization of soft core processors.,2009,"Alok Prakash, Siew Kei Lam, Amit Kumar Singh, Thambipillai Srikanthan",FPL 2009: 539-542,FPL,Unranked
166,Gradient angle histograms for efficient linear Hough transform.,2009,"Ravi Kumar Satzoda, Suchitra Sathyanarayana, Thambipillai Srikanthan",ICIP 2009: 3273-3276,ICIP,B
167,Techniques for Area-time Efficient Image Rotation.,2009,"Ravi Kumar Satzoda, Suchitra Sathyanarayana, Thambipillai Srikanthan",ISCAS 2009: 940-943,ISCAS,Unranked
168,Modeling RTOS Components for Instruction Cache Hit Rate Estimation.,2009,"Santanu Kumar Dash, Thambipillai Srikanthan",ISCAS 2009: 2978-2981,ISCAS,Unranked
169,Efficient Heuristics for Minimizing Communication Overhead in NoC-based Heterogeneous MPSoC Platforms.,2009,"Amit Kumar Singh, Wu Jigang, Alok Prakash, Thambipillai Srikanthan",IEEE International Workshop on Rapid System Prototyping 2009: 55-60,RSP,C
170,Area-Time Estimation of Controller for Porting C-Based Functions onto FPGA.,2009,"Lieu My Chuong, Siew Kei Lam, Thambipillai Srikanthan",IEEE International Workshop on Rapid System Prototyping 2009: 145-151,RSP,C
171,Instruction Cache Tuning for Embedded Multitasking Applications.,2009,"Santanu Kumar Dash, Thambipillai Srikanthan",IEEE International Workshop on Rapid System Prototyping 2009: 152-158,RSP,C
172,Algorithmic aspects for functional partitioning and scheduling in hardware/software co-design.,2008,"Wu Jigang, Thambipillai Srikanthan, Tao Jiao",Des. Autom. Embed. Syst. 12: 345-375 ,DAFES,Unranked
173,Energy-efficient cluster-based scheme for failure management in sensor networks.,2008,"Gayathri Venkataraman, Sabu Emmanuel, Thambipillai Srikanthan",IET Commun. 2: 528-537 ,IET-COM,Unranked
174,Compiler Back End Design for Translating Multi-radio Descriptions to Operating System-less Asynchronous Processor Datapaths.,2008,"Dipnarayan Guha, Thambipillai Srikanthan",J. Comput. 3: 7-14 ,JCP,Unranked
175,New Model and Algorithm for Hardware/Software Partitioning.,2008,"Jigang Wu, Thambipillai Srikanthan, Guang-Wei Zou",J. Comput. Sci. Technol. 23: 644-651 ,JCST,Unranked
176,Algorithmic aspects for power-efficient hardware/software partitioning.,2008,"Jigang Wu, Thambipillai Srikanthan, Chengbin Yan",Math. Comput. Simul. 79: 1204-1215 ,MCS,Unranked
177,Parallelizing the Hough Transform Computation.,2008,"Ravi Kumar Satzoda, Suchitra Sathyanarayana, Thambipillai Srikanthan",IEEE Signal Process. Lett. 15: 297-300 ,SPL,Unranked
178,Rapid estimation of instruction cache hit rates using loop profiling.,2008,"Santanu Kumar Dash, Thambipillai Srikanthan",ASAP 2008: 263-268,ASAP,Unranked
179,A Short Course on Implementing FPGA Based Digital Systems.,2008,"George Rosario Jagadeesh, Siew Kei Lam, Thambipillai Srikanthan",ICPADS 2008: 741-744,ICPADS,B
180,Performance Estimation: IPC.,2008,"Abhijit Ray, Wu Jigang, Thambipillai Srikanthan",ICYCS 2008: 189-193,ICYCS,Unranked
181,Finding minimum interconnect sub-arrays in reconfigurable VLSI arrays.,2008,"Wu Jigang, Thambipillai Srikanthan, Kai Wang",ISCAS 2008: 1352-1355,ISCAS,Unranked
182,A temperature-aware virtual submesh allocation scheme for noc-based manycore chips.,2008,"Xiongfei Liao, Wu Jigang, Thambipillai Srikanthan",SPAA 2008: 182-184,SPAA,B
183,Size-restricted cluster formation and cluster maintenance technique for mobile ad hoc networks.,2007,"Gayathri Venkataraman, Sabu Emmanuel, Thambipillai Srikanthan",Int. J. Netw. Manag. 17: 171-194 ,IJNM,Unranked
184,Rapid Area-Time Estimation Technique for Porting C-based Applications onto FPGA platforms.,2007,"Lieu My Chuong, Siew Kei Lam, Thambipillai Srikanthan",Scalable Comput. Pract. Exp. 8 ,SCPE,Unranked
185,Integrated Row and Column Rerouting for Reconfiguration of VLSI Arrays with Four-Port Switches.,2007,"Wu Jigang, Thambipillai Srikanthan, Xiaodong Wang",IEEE Trans. Computers 56: 1387-1400 ,TC,Unranked
186,A Residue-to-Binary Converter for a New Five-Moduli Set.,2007,"Bin Cao, Chip-Hong Chang, Thambipillai Srikanthan",IEEE Trans. Circuits Syst. I Regul. Pap. 54-I: 1041-1049 ,TCAS,Unranked
187,Estimating Area Costs of Custom Instructions for FPGA-based Reconfigurable Processors.,2007,"Siew Kei Lam, Thambipillai Srikanthan",ASAP 2007: 89-94,ASAP,Unranked
188,Temperature-Aware Submesh Allocation Scheme for Heat Balancing on Chip-Multiprocessors.,2007,"Xiongfei Liao, Wu Jigang, Thambipillai Srikanthan",ASAP 2007: 228-233,ASAP,Unranked
189,Reconfigurable Frame Parser Design for Multi-Radio Support on Asynchronous Microprocessor Cores.,2007,"Dipnarayan Guha, Thambipillai Srikanthan",ICCTA 2007: 122-127,ICCTA,Unranked
