,Title,Year,Authors,Journal,Journal Acronym,Rank
37,Class-Incremental Learning via Knowledge Amalgamation.,2022,"Marcus de Carvalho, Mahardhika Pratama, Jie Zhang, Yajuan Sun",ECML/PKDD  2022: 36-50,PKDD,Unranked
38,Prototype Feature Extraction for Multi-task Learning.,2022,"Shen Xin, Yuhang Jiao, Cheng Long, Yuguang Wang, Xiaowei Wang, Sen Yang, Ji Liu, Jie Zhang",WWW 2022: 2472-2481,WWW,A*
39,Learning to Solve Routing Problems via Distributionally Robust Optimization.,2022,"Yuan Jiang, Yaoxin Wu, Zhiguang Cao, Jie Zhang",CoRR abs/2202.07241 ,CORR,Unranked
40,Recommender May Not Favor Loyal Users.,2022,"Yitong Ji, Aixin Sun, Jie Zhang, Chenliang Li",CoRR abs/2204.05927 ,CORR,Unranked
41,DaisyRec 2.0: Benchmarking Recommendation for Rigorous Evaluation.,2022,"Zhu Sun, Hui Fang, Jie Yang, Xinghua Qu, Hongyang Liu, Di Yu, Yew-Soon Ong, Jie Zhang",CoRR abs/2206.10848 ,CORR,Unranked
42,A Multi-Channel Next POI Recommendation Framework with Multi-Granularity Check-in Signals.,2022,"Zhu Sun, Yu Lei, Lu Zhang, Chen Li, Yew-Soon Ong, Jie Zhang",CoRR abs/2209.00472 ,CORR,Unranked
43,Class-Incremental Learning via Knowledge Amalgamation.,2022,"Marcus de Carvalho, Mahardhika Pratama, Jie Zhang, Yajuan San",CoRR abs/2209.02112 ,CORR,Unranked
44,Learning to Solve Multiple-TSP with Time Window and Rejections via Deep Reinforcement Learning.,2022,"Rongkai Zhang, Cong Zhang, Zhiguang Cao, Wen Song, Puay Siew Tan, Jie Zhang, Bihan Wen, Justin Dauwels",CoRR abs/2209.06094 ,CORR,Unranked
45,Reinforcement Learning Enhanced Weighted Sampling for Accurate Subgraph Counting on Fully Dynamic Graph Streams.,2022,"Kaixin Wang, Cheng Long, Da Yan, Jie Zhang, H. V. Jagadish",CoRR abs/2211.06793 ,CORR,Unranked
46,Learning to Search for Job Shop Scheduling via Deep Reinforcement Learning.,2022,"Cong Zhang, Wen Song, Zhiguang Cao, Jie Zhang, Puay Siew Tan, Chi Xu",CoRR abs/2211.10936 ,CORR,Unranked
47,Decision-making with Imaginary Opponent Models.,2022,"Jing Sun, Shuo Chen, Cong Zhang, Jie Zhang",CoRR abs/2211.11940 ,CORR,Unranked
48,Hierarchical attentive knowledge graph embedding for personalized recommendation.,2021,"Xiao Sha, Zhu Sun, Jie Zhang",Electron. Commer. Res. Appl. 48: 101071 ,ECRA,Unranked
49,Step-Wise Deep Learning Models for Solving Routing Problems.,2021,"Liang Xin, Wen Song, Zhiguang Cao, Jie Zhang",IEEE Trans. Ind. Informatics 17: 4861-4871 ,TII,Unranked
50,Multi-Decoder Attention Model with Embedding Glimpse for Solving Vehicle Routing Problems.,2021,"Liang Xin, Wen Song, Zhiguang Cao, Jie Zhang",AAAI 2021: 12042-12049,AAAI,A*
51,Preventing Overfitting via Sample Reweighting for Recommender System Incremental Update (Student Abstract).,2021,"Danni Peng, Xiaobo Hu, Anxiang Zeng, Jie Zhang",AAAI 2021: 15863-15864,AAAI,A*
52,Learning Complex Policy Distribution with CEM Guided Adversarial Hypernetwork.,2021,"Shi Yuan Tang, Athirai A. Irissappane, Frans A. Oliehoek, Jie Zhang",AAMAS 2021: 1308-1316,ATAL,Unranked
53,Solving 3D Bin Packing Problem via Multimodal Deep Reinforcement Learning.,2021,"Yuan Jiang, Zhiguang Cao, Jie Zhang",AAMAS 2021: 1548-1550,ATAL,Unranked
54,A Blockchain-Enabled Quantitative Approach to Trust and Reputation Management with Sparse Evidence.,2021,"Leonid Zeynalvand, Tie Luo, Ewa Andrejczuk, Dusit Niyato, Sin G. Teo, Jie Zhang",AAMAS 2021: 1707-1708,ATAL,Unranked
55,ATNN: Adversarial Two-Tower Neural Network for New Item's Popularity Prediction in E-commerce.,2021,"Shen Xin, Zhao Li, Pengcheng Zou, Cheng Long, Jie Zhang, Jiajun Bu, Jingren Zhou",ICDE 2021: 2499-2510,ICDE,A*
56,NeuroLKH: Combining Deep Learning Model with Lin-Kernighan-Helsgaun Heuristic for Solving the Traveling Salesman Problem.,2021,"Liang Xin, Wen Song, Zhiguang Cao, Jie Zhang",NeurIPS 2021: 7472-7483,NIPS,Unranked
57,Learning Large Neighborhood Search Policy for Integer Programming.,2021,"Yaoxin Wu, Wen Song, Zhiguang Cao, Jie Zhang",NeurIPS 2021: 30075-30087,NIPS,Unranked
58,Learning an Adaptive Meta Model-Generator for Incrementally Updating Recommender Systems.,2021,"Danni Peng, Sinno Jialin Pan, Jie Zhang, Anxiang Zeng",RecSys 2021: 411-421,RECSYS,Unranked
59,Adaptive Holding for Online Bottleneck Matching with Delays.,2021,"Kaixin Wang, Cheng Long, Yongxin Tong, Jie Zhang, Yi Xu",SDM 2021: 235-243,SDM,A
60,Exploiting Human Trust to Improve Recommender Systems.,2021,Jie Zhang,UMAP  2021: 181,UM,Unranked
61,"Proceedings of the 22nd International Workshop on Trust in Agent Societies (TRUST 2021) Co-located with the 20th International Conferences on Autonomous Agents and Multiagent Systems (AAMAS 2021), London, UK, May 3-7, 2021.",2021,"Dongxia Wang, Rino Falcone, Jie Zhang","CEUR Workshop Proceedings 3022, CEUR-WS.org 2021 ",ATAL,Unranked
