,Title,Year,Authors,Journal,Journal Acronym,Rank
64,Salient Object Detection through Over-Segmentation.,2012,"Xuejie Zhang, Zhixiang Ren, Deepu Rajan, Yiqun Hu",ICME 2012: 1033-1038,ICMCS,Unranked
65,Video saliency detection with robust temporal alignment and local-global spatial contrast.,2012,"Zhixiang Ren, Liang-Tien Chia, Deepu Rajan",ICMR 2012: 47,MIR,Unranked
66,Image colorization using similar images.,2012,"Raj Kumar Gupta, Alex Yong Sang Chia, Deepu Rajan, Ee Sin Ng, Zhiyong Huang",ACM Multimedia 2012: 369-378,MM,Unranked
67,Scene Signatures for Unconstrained News Video Stories.,2012,"Ehsan Younessian, Deepu Rajan",MMM 2012: 77-88,MMM,B
68,Multi-modal Solution for Unconstrained News Story Retrieval.,2012,"Ehsan Younessian, Deepu Rajan",MMM 2012: 186-195,MMM,B
69,Content-Based Keyframe Clustering Using Near Duplicate Keyframe Identification.,2011,"Ehsan Younessian, Deepu Rajan",Int. J. Multim. Data Eng. Manag. 2: 1-21 ,IJMDEM,Unranked
70,A Split and Merge Based Ellipse Detector With Self-Correcting Capability.,2011,"Alex Yong Sang Chia, Susanto Rahardja, Deepu Rajan, Maylor Karhang Leung",IEEE Trans. Image Process. 20: 1991-2006 ,TIP,Unranked
71,Scene classification using multiple features in a two-stage probabilistic classification framework.,2010,"Zhan-Li Sun, Deepu Rajan, Liang-Tien Chia",Neurocomputing 73: 2971-2979 ,IJON,Unranked
72,Random Walks on Graphs for Salient Object Detection in Images.,2010,"Viswanath Gopalakrishnan, Yiqun Hu, Deepu Rajan",IEEE Trans. Image Process. 19: 3232-3242 ,TIP,Unranked
73,Unsupervised Feature Selection for Salient Object Detection.,2010,"Viswanath Gopalakrishnan, Yiqun Hu, Deepu Rajan",ACCV  2010: 15-26,ACCV,B
74,A Data-Driven Approach to Understanding Skill in Photographic Composition.,2010,"Todd S. Sachs, Ramakrishna Kakarala, Shannon Lee Castleman, Deepu Rajan",ACCV Workshops  2010: 112-121,ACCV,B
75,Salient Region Detection by Jointly Modeling Distinctness and Redundancy of Image Content.,2010,"Yiqun Hu, Zhixiang Ren, Deepu Rajan, Liang-Tien Chia",ACCV  2010: 515-526,ACCV,B
76,Sustained Observability for Salient Motion Detection.,2010,"Viswanath Gopalakrishnan, Yiqun Hu, Deepu Rajan",ACCV  2010: 732-743,ACCV,B
77,Embedding Visual Words into Concept Space for Action and Scene Recognition.,2010,"Behrouz Khadem, Elahe Farahzadeh, Deepu Rajan, Andrzej Sluzek",BMVC 2010: 1-11,BMVC,A
78,Hybrid shift map for video retargeting.,2010,"Yiqun Hu, Deepu Rajan",CVPR 2010: 577-584,CVPR,A*
79,Object recognition by discriminative combinations of line segments and ellipses.,2010,"Alex Y. S. Chia, Susanto Rahardja, Deepu Rajan, Maylor K. H. Leung",CVPR 2010: 2225-2232,CVPR,A*
80,DCT domain watermarking scheme using Chinese Remainder Theorem for image authentication.,2010,"Jagdish Chandra Patra, Jiliang E. Phua, Deepu Rajan",ICME 2010: 111-116,ICMCS,Unranked
81,Multi-view Clustering of Visual Words Using Canonical Correlation Analysis for Human Action Recognition.,2010,"Behrouz Saghafi, Deepu Rajan",ICMLA 2010: 661-666,ICMLA,C
82,Image Retargeting in Compressed Domain.,2010,"O. V. Ramana Murthy, Karthik Muthuswamy, Deepu Rajan, Liang-Tien Chia",ICPR 2010: 4424-4427,ICPR,B
83,Improved saliency detection based on superpixel clustering and saliency propagation.,2010,"Zhixiang Ren, Yiqun Hu, Liang-Tien Chia, Deepu Rajan",ACM Multimedia 2010: 1099-1102,MM,Unranked
84,Understanding Photographic Composition through Data-driven Approaches.,2010,"Dansheng Mao, Ramakrishna Kakarala, Deepu Rajan, Shannon Lee Castleman",VISAPP  2010: 425-430,VISAPP,Unranked
85,Attention-from-motion: A factorization approach for detecting attention objects in motion.,2009,"Yiqun Hu, Deepu Rajan, Liang-Tien Chia",Comput. Vis. Image Underst. 113: 319-331 ,CVIU,Unranked
86,Salient Region Detection by Modeling Distributions of Color and Orientation.,2009,"Viswanath Gopalakrishnan, Yiqun Hu, Deepu Rajan",IEEE Trans. Multim. 11: 892-905 ,TMM,Unranked
87,Structural Descriptors for Category Level Object Detection.,2009,"Alex Y. S. Chia, Susanto Rahardja, Deepu Rajan, Maylor K. H. Leung",IEEE Trans. Multim. 11: 1407-1421 ,TMM,Unranked
88,Coherent Phrase Model for Efficient Image Near-Duplicate Retrieval.,2009,"Yiqun Hu, Xiangang Cheng, Liang-Tien Chia, Xing Xie, Deepu Rajan, Ah-Hwee Tan",IEEE Trans. Multim. 11: 1434-1445 ,TMM,Unranked
89,Appearance-based action recognition in the tensor framework.,2009,"Behrouz Saghafi Khadem, Deepu Rajan",CIRA 2009: 398-403,CIRA,Unranked
90,Random walks on graphs to model saliency in images.,2009,"Viswanath Gopalakrishnan, Yiqun Hu, Deepu Rajan",CVPR 2009: 1698-1705,CVPR,A*
91,Improved Keypoint Matching Method for Near-Duplicate Keyframe Retrieval.,2009,"Ehsan Younessian, Deepu Rajan, Chng Eng Siong",ISM 2009: 298-303,ISM,C
92,Detection of visual attention regions in images using robust subspace analysis.,2008,"Yiqun Hu, Deepu Rajan, Liang-Tien Chia",J. Vis. Commun. Image Represent. 19: 199-216 ,JVCIR,Unranked
93,Object Class Recognition using Quadrangles.,2008,"Alex Y. S. Chia, Maylor K. H. Leung, Deepu Rajan, Susanto Rahardja",CRV 2008: 213-220,CRV,Unranked
94,Category-level detection based on object structures.,2008,"Alex Y. S. Chia, Deepu Rajan, Maylor K. H. Leung, Susanto Rahardja",EUSIPCO 2008: 1-5,EUSIPCO,Unranked
95,A split and merge based ellipse detector.,2008,"Alex Y. S. Chia, Deepu Rajan, Maylor K. H. Leung, Susanto Rahardja",ICIP 2008: 3212-3215,ICIP,B
96,Image classification: Are rule-based systems effective when classes are fixed and known?,2008,"Palaiahnakote Shivakumara, Deepu Rajan, Suresh Anand Sadananthan",ICPR 2008: 1-4,ICPR,B
97,Differential pixel-based low-power and high-speed implementation of DCT for on-board satellite image processing.,2007,"A. Prasad Vinod, Deepu Rajan, Ankita Singla",IET Circuits Devices Syst. 1: 444-450 ,IET-CDS,Unranked
98,A ZGPCA Algorithm for Subspace Estimation.,2007,"Haoran Yi, Deepu Rajan, Liang-Tien Chia",ICME 2007: 771-774,ICMCS,Unranked
99,Scale adaptive visual attention detection by subspace analysis.,2007,"Yiqun Hu, Deepu Rajan, Liang-Tien Chia",ACM Multimedia 2007: 525-528,MM,Unranked
