,Title,Year,Authors,Journal,Journal Acronym,Rank
138,Counterfactual VQA: A Cause-Effect Look at Language Bias.,2020,"Yulei Niu, Kaihua Tang, Hanwang Zhang, Zhiwu Lu, Xian-Sheng Hua, Ji-Rong Wen",CoRR abs/2006.04315 ,CORR,Unranked
139,KQA Pro: A Large Diagnostic Dataset for Complex Question Answering over Knowledge Base.,2020,"Jiaxin Shi, Shulin Cao, Liangming Pan, Yutong Xiang, Lei Hou, Juanzi Li, Hanwang Zhang, Bin He",CoRR abs/2007.03875 ,CORR,Unranked
140,Feature Pyramid Transformer.,2020,"Dong Zhang, Hanwang Zhang, Jinhui Tang, Meng Wang, Xiansheng Hua, Qianru Sun",CoRR abs/2007.09451 ,CORR,Unranked
141,Ref-NMS: Breaking Proposal Bottlenecks in Two-Stage Referring Expression Grounding.,2020,"Long Chen, Wenbo Ma, Jun Xiao, Hanwang Zhang, Wei Liu, Shih-Fu Chang",CoRR abs/2009.01449 ,CORR,Unranked
142,"""Click"" Is Not Equal to ""Like"": Counterfactual Recommendation for Mitigating Clickbait Issue.",2020,"Wenjie Wang, Fuli Feng, Xiangnan He, Hanwang Zhang, Tat-Seng Chua",CoRR abs/2009.09945 ,CORR,Unranked
143,Causal Intervention for Weakly-Supervised Semantic Segmentation.,2020,"Dong Zhang, Hanwang Zhang, Jinhui Tang, Xiansheng Hua, Qianru Sun",CoRR abs/2009.12547 ,CORR,Unranked
144,Long-Tailed Classification by Keeping the Good and Removing the Bad Momentum Causal Effect.,2020,"Kaihua Tang, Jianqiang Huang, Hanwang Zhang",CoRR abs/2009.12991 ,CORR,Unranked
145,Interventional Few-Shot Learning.,2020,"Zhongqi Yue, Hanwang Zhang, Qianru Sun, Xian-Sheng Hua",CoRR abs/2009.13000 ,CORR,Unranked
146,Special issue on multimedia recommendation and multi-modal data analysis.,2019,"Xiangnan He, Zhenguang Liu, Hanwang Zhang, Chong-Wah Ngo, Svebor Karaman, Yongfeng Zhang",Multim. Syst. 25: 591-592 ,MMS,Unranked
147,More is Better: Precise and Detailed Image Captioning Using Online Positive Recall and Missing Concepts Mining.,2019,"Mingxing Zhang, Yang Yang, Hanwang Zhang, Yanli Ji, Heng Tao Shen, Tat-Seng Chua",IEEE Trans. Image Process. 28: 32-44 ,TIP,Unranked
