,Title,Year,Authors,Journal,Journal Acronym,Rank
59,Adaptive filter based blind residual self-interference cancellation in full-duplex MIMO transceivers.,2018,"Abhishek Ambede, Rajendra Prasad Sirigina, A. S. Madhukumar",WCNC 2018: 1-6,WCNC,B
60,Switching-based hybrid FSO/RF transmission for DF relaying system.,2018,"Shubha Sharma, A. S. Madhukumar, Swaminathan Ramabadran",WCNC 2018: 1-6,WCNC,B
61,Parameter Estimation of Convolutional and Helical Interleavers in a Noisy Environment.,2017,"Swaminathan Ramabadran, A. S. Madhukumar, Wee Teck Ng, Chong Meng Samson See",IEEE Access 5: 6151-6167 ,ACCESS,Unranked
62,Diversity Gain Region of Nakagami-m Faded Z-Channel.,2017,"Rajendra Prasad Sirigina, A. S. Madhukumar, A. Prasad Vinod",Circuits Syst. Signal Process. 36: 2184-2197 ,CSSP,Unranked
63,Parameter estimation of block and helical scan interleavers in the presence of bit errors.,2017,"Swaminathan Ramabadran, A. S. Madhukumar, Wee Teck Ng, Chong Meng Samson See",Digit. Signal Process. 60: 20-32 ,DSP,Unranked
64,Enhanced coverage through relay assisted carrier aggregation for cellular networks.,2017,"Ashish James, A. S. Madhukumar",Digit. Signal Process. 65: 52-62 ,DSP,Unranked
65,On the DMT of RF Energy Harvesting-Based Dynamic Decode-and-Forward Relaying.,2017,"Yepuri Sudhakara Rao, Rajendra Prasad Sirigina, A. S. Madhukumar",IEEE Commun. Lett. 21: 200-203 ,ICL,Unranked
66,Classification of Error Correcting Codes and Estimation of Interleaver Parameters in a Noisy Transmission Environment.,2017,"Swaminathan Ramabadran, A. S. Madhukumar",IEEE Trans. Broadcast. 63: 463-478 ,TBC,Unranked
67,On Joint Pareto Frontier in Multiple Access and Relay Rate Regions With Rayleigh Fading.,2017,"Swagato Barman Roy, A. S. Madhukumar, Jingon Joung",IEEE Trans. Veh. Technol. 66: 3777-3786 ,TVT,Unranked
68,Interference mitigation in Z-channel and relay-assisted Z-channel: a diversity gain region perspective.,2017,"Rajendra Prasad Sirigina, A. S. Madhukumar",Wirel. Networks 23: 51-63 ,WINET,Unranked
69,Performance Analysis of Hybrid FSO/RF Transmission for DF Relaying System.,2017,"Shubha Sharma, A. S. Madhukumar, Swaminathan Ramabadran, Chau Jing Sheng",GLOBECOM Workshops 2017: 1-6,GLOBECOM,B
70,Subspace Based Interference Cancellation in Cooperative Multicell Transmission.,2017,"Swagato Barman Roy, A. S. Madhukumar, Francois P. S. Chin",VTC Spring 2017: 1-5,VTC,B
71,On Partial Interference Cancellation with Partial Interference Forwarding.,2017,"Rajendra Prasad Sirigina, A. S. Madhukumar",VTC Spring 2017: 1-5,VTC,B
72,Parameter Identification of Reed-Solomon Codes over Noisy Environment.,2017,"Swaminathan Ramabadran, A. S. Madhukumar, Guohua Wang, Shang-Kee Ting",VTC Fall 2017: 1-5,VTC,B
73,RF energy harvesting based relays: Non-orthogonal AF Vs dynamic DF.,2017,"Yepuri Sudhakara Rao, A. S. Madhukumar, Rajendra Prasad Sirigina",WPMC 2017: 506-510,WPMC,Unranked
74,On the Outage Analysis and Finite SNR Diversity-Multiplexing Tradeoff of Hybrid-Duplex Systems for Aeronautical Communications.,2017,"Zheng Hui Ernest Tan, A. S. Madhukumar, Rajendra Prasad Sirigina, Anoop Kumar Krishna",CoRR abs/1712.07781 ,CORR,Unranked
75,Cognitive Radio for Aeronautical Communications: A Survey.,2016,"Ponnu Jacob, Rajendra Prasad Sirigina, A. S. Madhukumar, Vinod Achutavarrier Prasad",IEEE Access 4: 3417-3443 ,ACCESS,Unranked
76,Full-Duplex Decode-and-Forward Relay-Assisted Interference Management: A Diversity Gain Region Perspective.,2016,"Rajendra Prasad Sirigina, A. S. Madhukumar",IEEE Trans. Commun. 64: 141-152 ,TCOM,Unranked
77,Stackelberg Bayesian Game for Power Allocation in Two-Tier Networks.,2016,"Duy Duong Nguyen, A. S. Madhukumar, Dusit Niyato",IEEE Trans. Veh. Technol. 65: 2341-2354 ,TVT,Unranked
78,On the Symbol Error Rate and Diversity Gain Region of the Relay-Assisted Z-channel.,2016,"Rajendra Prasad Sirigina, A. S. Madhukumar",IEEE Trans. Wirel. Commun. 15: 1965-1978 ,TWC,Unranked
79,Handling interference in self-organizing femtocell networks through frequency-polarization diversity.,2016,"Ponnu Jacob, A. S. Madhukumar",Wirel. Networks 22: 383-401 ,WINET,Unranked
80,Joint recognition of error correcting codes and interleaver parameters in a robust environment.,2016,"Swaminathan Ramabadran, A. S. Madhukumar",PIMRC 2016: 1-6,PIMRC,B
81,Centralised and distributed interference management in coordinated downlink beam-forming.,2016,"S. Barman Roy, A. S. Madhukumar, Francois P. S. Chin",WCNC 2016: 1-6,WCNC,B
82,Centralised and distributed interference management in coordinated downlink beam-forming.,2016,"S. Barman Roy, A. S. Madhukumar, Francois P. S. Chin",WCNC Workshops 2016: 276-281,WCNC,B
83,Asymmetric interference channel: Single-user codes vs multi-user codes.,2016,"Rajendra Prasad Sirigina, A. S. Madhukumar",WPMC 2016: 130-135,WPMC,Unranked
84,Orthogonal circular polarized transmission for interference control in femto-macro networks.,2015,"Ponnu Jacob, A. S. Madhukumar, A. Alphones",Comput. Commun. 58: 70-81 ,COMCOM,Unranked
85,Genetic Algorithm Aided Proportional Fair Resource Allocation in Multicast OFDM Systems.,2015,"Nitin Sharma, A. S. Madhukumar",IEEE Trans. Broadcast. 61: 16-29 ,TBC,Unranked
86,Efficient multihop transmission scheme for error-free relay forwarding in cooperative networks.,2015,"Ashish James, A. S. Madhukumar, Fumiyuki Adachi",Wirel. Commun. Mob. Comput. 15: 755-769 ,WICOMM,Unranked
87,Characterising the Pareto frontier of multiple access rate region: a study on the effect of decoding order on achievable performance.,2015,"S. Barman Roy, A. S. Madhukumar",Wirel. Networks 21: 1537-1548 ,WINET,Unranked
